50 176 
1 4 1
1 8 1
1 12 1
1 18 1
1 27 1
1 31 1
1 34 1
2 4 1
2 5 1
2 7 1
2 10 1
2 16 1
2 18 1
2 19 1
2 20 1
2 21 1
2 22 1
2 33 1
2 34 1
2 37 1
3 11 1
3 18 1
3 36 1
4 20 1
4 25 1
4 31 1
4 34 1
4 37 1
4 41 1
4 48 1
4 49 1
5 25 1
5 26 1
5 32 1
5 39 1
5 43 1
5 46 1
5 47 1
5 50 1
6 8 1
6 24 1
6 30 1
6 36 1
6 50 1
7 10 1
7 16 1
7 21 1
7 28 1
7 40 1
7 46 1
7 49 1
8 21 1
8 22 1
8 24 1
8 25 1
8 27 1
8 33 1
8 35 1
8 40 1
8 41 1
9 10 1
9 11 1
9 28 1
9 30 1
9 34 1
9 37 1
9 40 1
9 42 1
9 46 1
10 12 1
10 13 1
10 20 1
10 24 1
10 33 1
10 39 1
10 41 1
10 42 1
10 44 1
10 47 1
10 48 1
11 17 1
11 19 1
11 43 1
12 32 1
12 38 1
12 43 1
12 44 1
12 50 1
13 19 1
13 25 1
13 29 1
13 36 1
13 37 1
14 18 1
15 17 1
15 21 1
15 22 1
15 24 1
15 28 1
15 33 1
15 34 1
15 49 1
16 28 1
16 38 1
17 22 1
17 26 1
17 35 1
17 47 1
18 22 1
18 26 1
18 44 1
19 25 1
19 26 1
19 28 1
19 32 1
19 49 1
20 35 1
20 39 1
20 48 1
21 41 1
21 50 1
22 24 1
22 35 1
22 50 1
23 28 1
23 33 1
23 43 1
23 48 1
24 39 1
24 45 1
25 27 1
25 37 1
25 38 1
25 41 1
25 44 1
25 45 1
26 29 1
26 30 1
26 42 1
26 48 1
27 31 1
27 35 1
27 41 1
27 42 1
27 44 1
28 31 1
28 38 1
28 47 1
29 33 1
29 41 1
29 43 1
30 32 1
30 40 1
30 48 1
30 49 1
30 50 1
31 33 1
31 36 1
31 43 1
33 50 1
34 38 1
34 43 1
34 44 1
34 45 1
35 46 1
36 40 1
36 45 1
38 45 1
39 42 1
40 47 1
40 49 1
41 44 1
41 48 1
42 44 1
43 46 1
45 46 1
