900 5122 
1 35 1
1 47 1
1 119 1
1 469 1
1 478 1
1 547 1
1 549 1
1 671 1
1 794 1
1 875 1
1 888 1
2 19 1
2 42 1
2 55 1
2 56 1
2 214 1
2 247 1
2 431 1
2 450 1
2 653 1
2 681 1
2 814 1
2 826 1
3 182 1
3 224 1
3 269 1
3 286 1
3 339 1
3 436 1
3 520 1
3 695 1
3 721 1
3 765 1
3 810 1
3 896 1
4 7 1
4 52 1
4 293 1
4 314 1
4 368 1
4 600 1
4 708 1
4 717 1
4 722 1
4 759 1
4 805 1
5 78 1
5 92 1
5 219 1
5 298 1
5 313 1
5 340 1
5 588 1
5 655 1
5 714 1
5 740 1
5 811 1
6 145 1
6 219 1
6 303 1
6 338 1
6 407 1
6 413 1
6 432 1
6 536 1
6 679 1
6 717 1
6 766 1
6 873 1
7 96 1
7 98 1
7 266 1
7 283 1
7 322 1
7 388 1
7 483 1
7 518 1
7 633 1
7 737 1
7 884 1
8 100 1
8 375 1
8 383 1
8 443 1
8 545 1
8 673 1
8 682 1
8 683 1
8 775 1
8 823 1
8 828 1
8 871 1
9 119 1
9 257 1
9 336 1
9 349 1
9 386 1
9 549 1
9 573 1
9 574 1
9 680 1
9 754 1
9 794 1
9 849 1
10 24 1
10 154 1
10 166 1
10 198 1
10 261 1
10 341 1
10 464 1
10 650 1
10 654 1
10 677 1
10 687 1
11 76 1
11 91 1
11 164 1
11 218 1
11 221 1
11 291 1
11 369 1
11 412 1
11 717 1
11 741 1
11 813 1
11 832 1
12 106 1
12 147 1
12 160 1
12 263 1
12 437 1
12 572 1
12 621 1
12 682 1
12 759 1
12 826 1
12 827 1
13 55 1
13 355 1
13 482 1
13 499 1
13 529 1
13 532 1
13 635 1
13 642 1
13 762 1
13 770 1
13 771 1
13 900 1
14 171 1
14 247 1
14 254 1
14 322 1
14 507 1
14 547 1
14 624 1
14 626 1
14 653 1
14 697 1
14 726 1
15 137 1
15 176 1
15 178 1
15 427 1
15 472 1
15 572 1
15 612 1
15 641 1
15 798 1
16 67 1
16 100 1
16 231 1
16 392 1
16 433 1
16 577 1
16 649 1
16 688 1
16 710 1
16 844 1
17 115 1
17 186 1
17 248 1
17 254 1
17 269 1
17 301 1
17 362 1
17 414 1
17 728 1
17 786 1
17 885 1
18 49 1
18 300 1
18 457 1
18 461 1
18 517 1
18 523 1
18 529 1
18 762 1
18 826 1
18 896 1
19 65 1
19 385 1
19 449 1
19 462 1
19 638 1
19 670 1
19 710 1
19 830 1
19 848 1
19 871 1
19 895 1
20 39 1
20 86 1
20 296 1
20 378 1
20 567 1
20 604 1
20 661 1
20 677 1
20 702 1
20 722 1
20 744 1
20 796 1
21 127 1
21 208 1
21 219 1
21 252 1
21 351 1
21 523 1
21 593 1
21 701 1
21 737 1
21 768 1
21 859 1
22 269 1
22 329 1
22 480 1
22 530 1
22 630 1
22 669 1
22 674 1
22 801 1
22 831 1
22 879 1
22 883 1
23 176 1
23 181 1
23 308 1
23 599 1
23 643 1
23 666 1
23 669 1
23 723 1
23 822 1
23 837 1
23 879 1
23 895 1
24 105 1
24 192 1
24 357 1
24 378 1
24 590 1
24 593 1
24 638 1
24 752 1
24 799 1
24 876 1
25 27 1
25 128 1
25 177 1
25 385 1
25 396 1
25 426 1
25 552 1
25 615 1
25 629 1
25 683 1
25 880 1
26 174 1
26 222 1
26 500 1
26 503 1
26 528 1
26 627 1
26 690 1
26 717 1
26 744 1
26 798 1
26 862 1
27 140 1
27 276 1
27 370 1
27 482 1
27 584 1
27 740 1
27 784 1
27 814 1
27 883 1
27 897 1
28 112 1
28 209 1
28 250 1
28 301 1
28 315 1
28 319 1
28 375 1
28 408 1
28 415 1
28 491 1
28 669 1
28 870 1
29 39 1
29 109 1
29 351 1
29 470 1
29 552 1
29 611 1
29 648 1
29 669 1
29 775 1
29 786 1
30 50 1
30 94 1
30 186 1
30 313 1
30 393 1
30 415 1
30 698 1
30 705 1
30 752 1
30 764 1
30 774 1
30 799 1
31 123 1
31 247 1
31 267 1
31 376 1
31 440 1
31 474 1
31 568 1
31 571 1
31 592 1
31 821 1
31 882 1
32 96 1
32 174 1
32 264 1
32 429 1
32 544 1
32 652 1
32 682 1
32 685 1
32 713 1
32 835 1
33 69 1
33 114 1
33 177 1
33 238 1
33 271 1
33 437 1
33 496 1
33 622 1
33 625 1
33 709 1
33 818 1
34 61 1
34 116 1
34 124 1
34 138 1
34 301 1
34 389 1
34 456 1
34 600 1
34 767 1
34 829 1
34 833 1
35 37 1
35 215 1
35 222 1
35 291 1
35 365 1
35 409 1
35 446 1
35 567 1
35 621 1
35 647 1
35 799 1
35 804 1
36 66 1
36 92 1
36 185 1
36 248 1
36 289 1
36 364 1
36 507 1
36 545 1
36 754 1
36 794 1
36 889 1
37 150 1
37 173 1
37 243 1
37 423 1
37 475 1
37 479 1
37 507 1
37 548 1
37 814 1
37 870 1
38 102 1
38 127 1
38 131 1
38 269 1
38 392 1
38 420 1
38 489 1
38 517 1
38 613 1
38 686 1
38 688 1
39 84 1
39 95 1
39 99 1
39 135 1
39 248 1
39 408 1
39 494 1
39 574 1
39 683 1
39 750 1
39 831 1
40 131 1
40 152 1
40 257 1
40 460 1
40 515 1
40 523 1
40 690 1
41 121 1
41 148 1
41 247 1
41 444 1
41 543 1
41 648 1
41 696 1
41 714 1
41 762 1
41 829 1
41 860 1
42 183 1
42 241 1
42 249 1
42 289 1
42 372 1
42 595 1
42 612 1
42 636 1
42 649 1
42 725 1
43 45 1
43 174 1
43 178 1
43 182 1
43 293 1
43 393 1
43 586 1
43 606 1
43 706 1
43 712 1
43 869 1
44 52 1
44 114 1
44 199 1
44 338 1
44 363 1
44 400 1
44 511 1
44 523 1
44 576 1
44 613 1
44 758 1
45 99 1
45 148 1
45 154 1
45 220 1
45 592 1
45 666 1
45 675 1
45 691 1
45 709 1
45 810 1
45 829 1
46 213 1
46 362 1
46 425 1
46 518 1
46 552 1
46 626 1
46 644 1
46 658 1
46 761 1
46 783 1
46 785 1
46 836 1
47 56 1
47 354 1
47 493 1
47 541 1
47 624 1
47 630 1
47 645 1
47 673 1
47 674 1
47 701 1
47 882 1
48 118 1
48 200 1
48 229 1
48 256 1
48 388 1
48 439 1
48 478 1
48 529 1
48 627 1
48 737 1
48 793 1
49 154 1
49 225 1
49 248 1
49 261 1
49 311 1
49 370 1
49 423 1
49 430 1
49 515 1
49 546 1
49 700 1
50 126 1
50 222 1
50 428 1
50 438 1
50 500 1
50 578 1
50 587 1
50 611 1
50 656 1
50 829 1
51 80 1
51 147 1
51 251 1
51 277 1
51 426 1
51 515 1
51 599 1
51 692 1
51 878 1
51 881 1
52 98 1
52 222 1
52 284 1
52 296 1
52 391 1
52 494 1
52 603 1
52 640 1
52 720 1
52 742 1
52 789 1
52 897 1
53 58 1
53 99 1
53 174 1
53 240 1
53 285 1
53 352 1
53 512 1
53 519 1
53 520 1
53 583 1
53 701 1
53 837 1
54 153 1
54 352 1
54 488 1
54 531 1
54 538 1
54 539 1
54 575 1
54 622 1
54 726 1
54 727 1
54 803 1
55 114 1
55 122 1
55 189 1
55 205 1
55 239 1
55 308 1
55 497 1
55 646 1
55 650 1
55 701 1
55 813 1
55 900 1
56 193 1
56 198 1
56 202 1
56 332 1
56 396 1
56 511 1
56 554 1
