2000 19990 
1 1590 1
1 1131 1
1 1761 1
1 1823 1
1 1002 1
1 415 1
1 1200 1
1 1316 1
1 897 1
1 945 1
1 1937 1
1 1203 1
1 793 1
1 1221 1
1 107 1
1 248 1
1 207 1
1 1859 1
1 1688 1
1 1383 1
1 1656 1
1 696 1
2 216 1
2 1002 1
2 373 1
2 254 1
2 1988 1
2 656 1
2 1563 1
2 695 1
2 335 1
2 1723 1
2 804 1
2 1454 1
2 46 1
2 1220 1
2 230 1
2 694 1
2 443 1
3 1041 1
3 473 1
3 887 1
3 1454 1
3 851 1
3 1304 1
3 1810 1
3 349 1
3 927 1
3 104 1
3 855 1
3 1192 1
3 1146 1
3 34 1
3 134 1
4 1196 1
4 525 1
4 597 1
4 1151 1
4 103 1
4 1011 1
4 464 1
4 1270 1
4 1311 1
4 1617 1
4 1166 1
4 247 1
4 369 1
4 1153 1
5 1015 1
5 1409 1
5 703 1
5 12 1
5 1853 1
5 1982 1
5 1808 1
5 1434 1
5 1766 1
5 765 1
5 191 1
5 1873 1
5 1366 1
5 1224 1
5 21 1
5 441 1
5 1591 1
5 1689 1
5 1304 1
5 16 1
5 1596 1
6 381 1
6 1126 1
6 1334 1
6 317 1
6 181 1
6 1758 1
6 1492 1
6 1274 1
6 237 1
6 1586 1
6 1453 1
6 371 1
6 1465 1
6 802 1
6 761 1
7 460 1
7 1609 1
7 1375 1
7 642 1
7 436 1
7 595 1
7 453 1
7 861 1
7 1480 1
7 454 1
7 392 1
7 884 1
7 899 1
7 217 1
7 497 1
7 1692 1
7 346 1
7 1415 1
7 1927 1
7 844 1
7 196 1
8 1789 1
8 1207 1
8 785 1
8 162 1
8 488 1
8 870 1
8 1753 1
8 695 1
8 1038 1
8 991 1
8 557 1
8 355 1
8 441 1
8 169 1
8 108 1
8 1179 1
8 1877 1
8 1602 1
9 651 1
9 135 1
9 419 1
9 857 1
9 1566 1
9 1436 1
9 1230 1
9 1928 1
9 1453 1
9 1703 1
9 1544 1
9 1187 1
9 1659 1
9 1618 1
9 1355 1
9 1167 1
9 269 1
9 865 1
9 525 1
9 1435 1
9 244 1
9 693 1
9 369 1
10 966 1
10 801 1
10 584 1
10 125 1
10 234 1
10 1985 1
10 544 1
10 387 1
10 1983 1
10 1538 1
10 1373 1
10 1399 1
10 1787 1
10 1088 1
10 885 1
10 574 1
10 156 1
10 861 1
10 1235 1
11 256 1
11 1361 1
11 971 1
11 557 1
11 248 1
11 385 1
11 1633 1
11 1127 1
11 1354 1
11 796 1
11 1109 1
11 1465 1
11 735 1
11 1580 1
11 1939 1
11 655 1
11 1833 1
11 1097 1
11 1093 1
11 1770 1
11 1791 1
12 937 1
12 592 1
12 1590 1
12 1248 1
12 1481 1
12 581 1
12 147 1
12 1078 1
12 548 1
12 36 1
12 1061 1
12 1818 1
12 161 1
12 183 1
12 1607 1
12 716 1
12 467 1
12 477 1
12 1152 1
13 167 1
13 686 1
13 1026 1
13 1750 1
13 15 1
13 734 1
13 1083 1
13 862 1
13 1541 1
13 522 1
13 210 1
13 905 1
13 1200 1
13 1658 1
13 1124 1
13 1856 1
13 758 1
13 1535 1
14 536 1
14 110 1
14 757 1
14 778 1
14 492 1
14 791 1
14 1459 1
14 472 1
14 1594 1
14 1718 1
14 883 1
14 848 1
14 684 1
15 1375 1
15 1888 1
15 577 1
15 146 1
15 1958 1
15 776 1
15 438 1
15 1790 1
15 1405 1
15 1929 1
15 279 1
15 186 1
15 1146 1
15 829 1
15 39 1
15 305 1
15 1211 1
15 349 1
15 1876 1
15 1883 1
15 920 1
15 1206 1
15 572 1
16 1138 1
16 88 1
16 150 1
16 1532 1
16 127 1
16 1270 1
16 804 1
16 1662 1
16 255 1
16 1066 1
16 346 1
16 1099 1
16 653 1
16 334 1
17 733 1
17 20 1
17 1082 1
17 1151 1
17 1027 1
17 697 1
17 446 1
17 1445 1
17 123 1
17 1686 1
17 1121 1
17 1501 1
17 491 1
17 1298 1
17 301 1
17 1116 1
17 881 1
17 316 1
18 305 1
18 40 1
18 1594 1
18 30 1
18 1086 1
18 1162 1
18 468 1
18 356 1
18 393 1
18 358 1
18 1215 1
18 681 1
18 214 1
18 1411 1
18 225 1
18 304 1
18 1621 1
18 736 1
18 945 1
18 1285 1
18 455 1
18 86 1
18 1387 1
18 1597 1
18 255 1
19 1290 1
19 77 1
19 161 1
19 257 1
19 143 1
19 1650 1
19 1842 1
19 1947 1
19 217 1
19 1628 1
19 61 1
19 1300 1
19 1381 1
19 104 1
19 1240 1
19 1558 1
19 1734 1
19 952 1
19 806 1
19 1806 1
19 868 1
20 1838 1
20 461 1
20 1469 1
20 1665 1
20 1722 1
20 1191 1
20 809 1
20 1213 1
20 1207 1
20 83 1
20 1701 1
20 944 1
20 151 1
20 1994 1
20 1577 1
20 43 1
20 98 1
20 979 1
20 1952 1
21 1011 1
21 79 1
21 471 1
21 1579 1
21 583 1
21 684 1
21 323 1
21 259 1
21 208 1
21 1893 1
21 1790 1
21 1460 1
21 1422 1
21 615 1
21 1116 1
21 1598 1
21 357 1
21 1900 1
22 1227 1
22 736 1
22 900 1
22 1243 1
22 1872 1
22 630 1
22 1009 1
22 1234 1
22 86 1
22 518 1
22 941 1
22 1973 1
22 51 1
22 260 1
22 774 1
23 963 1
23 866 1
23 589 1
23 214 1
23 552 1
23 1863 1
23 683 1
23 884 1
23 1253 1
23 885 1
23 1614 1
23 1926 1
23 819 1
23 1370 1
23 1925 1
23 1077 1
23 298 1
23 1179 1
23 1470 1
24 1757 1
24 754 1
24 1505 1
24 880 1
24 502 1
24 672 1
24 1305 1
24 1215 1
24 1126 1
24 1794 1
24 435 1
24 394 1
24 430 1
24 296 1
24 173 1
24 684 1
24 1315 1
24 150 1
24 1282 1
24 510 1
24 375 1
24 1708 1
24 406 1
25 1244 1
25 1636 1
25 276 1
25 1006 1
25 1303 1
25 1259 1
25 140 1
25 1125 1
25 955 1
25 901 1
25 435 1
25 603 1
25 446 1
25 1987 1
25 146 1
25 449 1
25 313 1
25 1913 1
25 277 1
25 1973 1
25 1950 1
25 728 1
25 1324 1
25 512 1
26 147 1
26 1314 1
26 1912 1
26 443 1
26 1382 1
26 255 1
26 653 1
26 63 1
26 880 1
26 1780 1
26 600 1
26 1291 1
26 849 1
26 290 1
26 986 1
26 40 1
26 125 1
26 1649 1
27 925 1
27 64 1
27 792 1
27 1975 1
27 543 1
27 1779 1
27 1783 1
27 352 1
27 1694 1
27 897 1
27 1846 1
27 338 1
27 900 1
27 718 1
27 1982 1
27 1353 1
27 1888 1
27 1316 1
27 1438 1
27 368 1
27 1777 1
27 1933 1
28 1918 1
28 1129 1
28 1473 1
28 1671 1
28 257 1
28 131 1
28 253 1
28 408 1
28 1442 1
28 210 1
28 669 1
28 846 1
28 1394 1
28 864 1
28 1041 1
28 315 1
28 625 1
28 384 1
28 1434 1
28 1319 1
28 1697 1
28 120 1
29 1741 1
