200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 11 1
1 16 1
1 17 1
1 18 1
1 24 1
1 30 1
1 36 1
1 39 1
1 41 1
1 49 1
1 53 1
1 56 1
1 70 1
1 72 1
1 74 1
1 83 1
1 90 1
1 92 1
1 93 1
1 96 1
1 99 1
1 115 1
1 118 1
1 120 1
1 126 1
1 145 1
1 149 1
1 153 1
1 156 1
1 166 1
1 167 1
1 197 1
1 199 1
2 9 1
2 44 1
2 45 1
2 85 1
2 115 1
2 125 1
2 130 1
2 149 1
2 197 1
3 6 1
3 8 1
3 9 1
3 10 1
3 12 1
3 13 1
3 14 1
3 16 1
3 26 1
3 35 1
3 38 1
3 41 1
3 61 1
3 67 1
3 69 1
3 73 1
3 83 1
3 102 1
3 117 1
3 121 1
3 124 1
3 150 1
3 158 1
3 165 1
3 166 1
3 183 1
3 192 1
4 6 1
4 7 1
4 8 1
4 10 1
4 11 1
4 16 1
4 18 1
4 20 1
4 22 1
4 23 1
4 25 1
4 26 1
4 30 1
4 32 1
4 37 1
4 40 1
4 42 1
4 45 1
4 46 1
4 48 1
4 52 1
4 55 1
4 64 1
4 65 1
4 67 1
4 78 1
4 86 1
4 94 1
4 96 1
4 111 1
4 121 1
4 124 1
4 126 1
4 138 1
4 144 1
4 161 1
4 162 1
4 180 1
4 191 1
4 192 1
5 6 1
5 7 1
5 9 1
5 11 1
5 13 1
5 14 1
5 15 1
5 17 1
5 20 1
5 21 1
5 22 1
5 24 1
5 26 1
5 29 1
5 30 1
5 31 1
5 42 1
5 49 1
5 50 1
5 53 1
5 56 1
5 57 1
5 60 1
5 65 1
5 76 1
5 80 1
5 84 1
5 88 1
5 94 1
5 95 1
5 105 1
5 109 1
5 110 1
5 116 1
5 136 1
5 165 1
5 166 1
5 167 1
5 193 1
6 7 1
6 10 1
6 15 1
6 17 1
6 22 1
6 24 1
6 26 1
6 31 1
6 35 1
6 37 1
6 51 1
6 60 1
6 68 1
6 71 1
6 76 1
6 87 1
6 92 1
6 102 1
6 105 1
6 107 1
6 117 1
6 128 1
6 131 1
6 132 1
6 141 1
6 147 1
6 168 1
6 197 1
7 8 1
7 9 1
7 12 1
7 13 1
7 15 1
7 19 1
7 21 1
7 25 1
7 27 1
7 28 1
7 32 1
7 34 1
7 36 1
7 38 1
7 44 1
7 48 1
7 52 1
7 58 1
7 63 1
7 72 1
7 86 1
7 90 1
7 106 1
7 112 1
7 116 1
7 127 1
7 133 1
7 134 1
7 138 1
7 144 1
7 169 1
7 178 1
7 183 1
8 10 1
8 11 1
8 13 1
8 15 1
8 16 1
8 21 1
8 27 1
8 28 1
8 29 1
8 31 1
8 33 1
8 34 1
8 43 1
8 49 1
8 63 1
8 69 1
8 73 1
8 74 1
8 75 1
8 81 1
8 85 1
8 92 1
8 98 1
8 108 1
8 109 1
8 114 1
8 131 1
8 137 1
8 140 1
8 143 1
8 151 1
8 158 1
8 163 1
8 168 1
8 178 1
8 184 1
8 189 1
8 192 1
8 195 1
8 200 1
9 18 1
9 20 1
9 28 1
9 38 1
9 54 1
9 61 1
9 70 1
9 97 1
9 114 1
9 119 1
9 127 1
9 180 1
10 12 1
10 19 1
10 21 1
10 32 1
10 50 1
10 58 1
10 64 1
10 74 1
10 79 1
10 89 1
10 137 1
10 155 1
10 162 1
10 172 1
10 173 1
11 12 1
11 14 1
11 19 1
11 22 1
11 23 1
11 25 1
11 27 1
11 36 1
11 37 1
11 61 1
11 73 1
11 81 1
11 85 1
11 116 1
11 118 1
11 133 1
11 134 1
11 167 1
11 173 1
11 179 1
11 186 1
11 193 1
11 195 1
11 197 1
11 198 1
12 14 1
12 43 1
12 63 1
12 77 1
12 81 1
12 82 1
12 112 1
12 119 1
12 122 1
12 179 1
13 18 1
13 23 1
13 37 1
13 55 1
13 64 1
13 99 1
13 107 1
13 113 1
13 116 1
13 139 1
13 164 1
14 39 1
14 62 1
14 67 1
14 90 1
14 141 1
14 176 1
14 200 1
15 25 1
15 29 1
15 66 1
15 91 1
15 142 1
16 17 1
16 42 1
16 47 1
16 56 1
16 87 1
16 93 1
16 104 1
16 129 1
16 147 1
17 20 1
17 28 1
17 29 1
17 40 1
17 43 1
17 45 1
17 48 1
17 50 1
17 56 1
17 66 1
17 79 1
17 100 1
17 101 1
17 106 1
17 113 1
17 120 1
17 132 1
17 154 1
17 161 1
18 19 1
18 48 1
18 79 1
18 109 1
18 126 1
18 132 1
18 167 1
18 178 1
18 189 1
19 24 1
19 59 1
20 30 1
20 38 1
20 50 1
20 83 1
20 128 1
20 151 1
20 163 1
21 23 1
21 39 1
21 41 1
21 42 1
21 57 1
21 103 1
21 133 1
21 154 1
21 186 1
21 188 1
22 70 1
22 82 1
22 136 1
22 138 1
22 145 1
22 171 1
22 182 1
22 188 1
23 51 1
23 58 1
23 65 1
23 72 1
23 94 1
23 139 1
23 141 1
23 159 1
23 190 1
24 31 1
24 32 1
24 33 1
24 43 1
24 45 1
24 47 1
24 53 1
24 62 1
24 67 1
24 68 1
24 75 1
24 91 1
24 106 1
24 115 1
24 124 1
24 128 1
24 129 1
24 131 1
24 169 1
24 171 1
24 182 1
24 191 1
24 195 1
25 27 1
25 34 1
25 54 1
25 60 1
25 100 1
25 162 1
25 164 1
26 35 1
26 44 1
26 55 1
26 95 1
26 139 1
26 146 1
27 33 1
27 41 1
27 86 1
27 94 1
27 96 1
27 105 1
27 194 1
28 78 1
28 82 1
28 98 1
28 125 1
28 135 1
29 34 1
29 39 1
29 53 1
29 60 1
29 68 1
29 72 1
29 75 1
29 83 1
29 107 1
29 111 1
29 122 1
29 127 1
29 138 1
29 142 1
29 170 1
29 193 1
29 199 1
30 40 1
30 49 1
30 52 1
30 54 1
30 84 1
30 97 1
30 104 1
30 143 1
30 172 1
30 193 1
31 33 1
31 40 1
31 44 1
31 59 1
31 66 1
31 84 1
31 87 1
31 103 1
31 117 1
31 175 1
31 176 1
32 98 1
32 135 1
32 139 1
32 140 1
32 159 1
32 174 1
32 180 1
33 35 1
33 36 1
33 51 1
33 52 1
33 57 1
33 80 1
33 174 1
34 64 1
34 70 1
34 71 1
34 88 1
34 123 1
34 189 1
35 80 1
35 103 1
35 168 1
35 170 1
36 91 1
36 108 1
36 166 1
36 175 1
36 188 1
36 198 1
37 47 1
37 66 1
37 69 1
37 75 1
37 79 1
38 47 1
38 51 1
38 119 1
39 46 1
39 71 1
39 100 1
39 157 1
39 198 1
40 59 1
40 97 1
40 146 1
40 147 1
40 151 1
40 168 1
40 190 1
41 102 1
42 122 1
42 149 1
42 162 1
43 54 1
43 55 1
43 63 1
43 90 1
43 121 1
43 145 1
43 148 1
43 153 1
43 175 1
43 187 1
44 46 1
44 58 1
44 91 1
44 118 1
45 46 1
45 76 1
45 143 1
45 152 1
46 137 1
46 194 1
46 199 1
47 59 1
47 129 1
47 161 1
47 169 1
49 102 1
49 143 1
49 160 1
49 173 1
50 57 1
50 69 1
50 113 1
50 144 1
50 183 1
52 77 1
52 89 1
52 93 1
52 99 1
52 144 1
53 61 1
53 78 1
53 101 1
53 115 1
53 121 1
53 190 1
53 196 1
54 88 1
54 104 1
54 152 1
54 184 1
55 62 1
55 68 1
55 78 1
55 93 1
55 97 1
55 136 1
55 190 1
56 99 1
56 141 1
56 174 1
56 181 1
56 192 1
57 89 1
57 179 1
58 62 1
58 74 1
58 110 1
58 114 1
58 122 1
58 140 1
58 161 1
58 195 1
58 196 1
59 82 1
59 119 1
59 157 1
59 175 1
61 65 1
61 170 1
61 176 1
61 196 1
62 101 1
63 120 1
64 76 1
64 88 1
64 135 1
65 89 1
65 92 1
66 152 1
67 86 1
67 146 1
67 163 1
67 178 1
68 71 1
68 80 1
68 96 1
68 185 1
68 187 1
69 179 1
70 77 1
71 77 1
71 85 1
71 111 1
71 125 1
72 73 1
72 105 1
72 130 1
72 148 1
72 159 1
72 164 1
72 186 1
73 117 1
73 170 1
73 172 1
73 173 1
74 103 1
74 123 1
74 156 1
74 171 1
75 110 1
75 118 1
75 148 1
77 157 1
77 159 1
77 171 1
78 81 1
78 150 1
78 191 1
79 104 1
79 107 1
79 135 1
81 136 1
82 84 1
82 130 1
82 150 1
82 185 1
83 158 1
84 147 1
85 110 1
85 154 1
86 87 1
86 182 1
87 98 1
87 106 1
87 125 1
88 100 1
88 101 1
88 108 1
88 112 1
88 153 1
88 154 1
88 155 1
88 191 1
90 95 1
90 112 1
91 95 1
91 160 1
92 108 1
93 165 1
94 130 1
94 134 1
94 145 1
94 146 1
94 152 1
94 156 1
94 177 1
95 153 1
96 142 1
96 149 1
97 155 1
97 158 1
97 183 1
98 163 1
99 114 1
100 128 1
100 131 1
101 181 1
102 142 1
102 189 1
103 111 1
103 148 1
104 177 1
105 120 1
105 185 1
107 157 1
107 160 1
107 164 1
107 188 1
108 109 1
109 137 1
110 123 1
110 165 1
111 113 1
111 198 1
112 124 1
115 129 1
115 150 1
116 127 1
118 184 1
119 123 1
119 132 1
119 187 1
122 126 1
122 177 1
123 134 1
125 200 1
126 140 1
127 174 1
128 133 1
132 155 1
133 156 1
139 172 1
141 151 1
141 182 1
143 180 1
147 199 1
148 176 1
148 181 1
148 186 1
148 194 1
151 185 1
157 160 1
159 181 1
162 187 1
168 169 1
174 177 1
178 184 1
179 200 1
190 194 1
193 196 1
