200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 8 1
1 9 1
1 13 1
1 17 1
1 18 1
1 21 1
1 25 1
1 32 1
1 36 1
1 41 1
1 42 1
1 48 1
1 57 1
1 63 1
1 81 1
1 86 1
1 88 1
1 111 1
1 113 1
1 123 1
1 134 1
1 135 1
1 145 1
1 149 1
1 177 1
2 7 1
2 10 1
2 11 1
2 20 1
2 22 1
2 23 1
2 26 1
2 27 1
2 28 1
2 32 1
2 35 1
2 39 1
2 40 1
2 45 1
2 49 1
2 57 1
2 61 1
2 70 1
2 82 1
2 85 1
2 93 1
2 98 1
2 129 1
2 132 1
2 151 1
2 176 1
3 6 1
3 7 1
3 8 1
3 14 1
3 16 1
3 18 1
3 19 1
3 25 1
3 29 1
3 32 1
3 58 1
3 67 1
3 70 1
3 73 1
3 97 1
3 136 1
3 144 1
3 148 1
3 167 1
3 189 1
4 6 1
4 14 1
4 21 1
4 25 1
4 30 1
4 53 1
4 68 1
4 70 1
4 81 1
4 89 1
4 91 1
4 115 1
4 132 1
4 158 1
4 173 1
4 174 1
5 6 1
5 7 1
5 8 1
5 9 1
5 11 1
5 12 1
5 13 1
5 14 1
5 15 1
5 23 1
5 24 1
5 34 1
5 37 1
5 39 1
5 51 1
5 59 1
5 61 1
5 78 1
5 79 1
5 80 1
5 83 1
5 104 1
5 113 1
5 125 1
5 133 1
5 134 1
5 187 1
5 190 1
6 7 1
6 9 1
6 18 1
6 21 1
6 24 1
6 31 1
6 34 1
6 35 1
6 36 1
6 41 1
6 42 1
6 47 1
6 57 1
6 68 1
6 73 1
6 78 1
6 86 1
6 87 1
6 90 1
6 107 1
6 109 1
6 118 1
6 121 1
6 122 1
6 123 1
6 136 1
6 155 1
6 165 1
6 185 1
6 193 1
6 200 1
7 8 1
7 10 1
7 12 1
7 15 1
7 22 1
7 23 1
7 28 1
7 31 1
7 38 1
7 46 1
7 50 1
7 54 1
7 61 1
7 64 1
7 71 1
7 74 1
7 75 1
7 84 1
7 95 1
7 110 1
7 112 1
7 146 1
7 170 1
8 9 1
8 10 1
8 12 1
8 13 1
8 15 1
8 16 1
8 17 1
8 19 1
8 22 1
8 27 1
8 43 1
8 50 1
8 51 1
8 62 1
8 65 1
8 67 1
8 77 1
8 83 1
8 88 1
8 100 1
8 150 1
9 10 1
9 11 1
9 14 1
9 15 1
9 19 1
9 33 1
9 37 1
9 58 1
9 77 1
9 79 1
9 96 1
9 100 1
9 102 1
9 108 1
9 111 1
9 146 1
9 148 1
9 160 1
9 162 1
9 173 1
9 174 1
9 177 1
9 180 1
9 190 1
10 11 1
10 16 1
10 19 1
10 26 1
10 28 1
10 29 1
10 40 1
10 42 1
10 44 1
10 45 1
10 50 1
10 59 1
10 81 1
10 84 1
10 107 1
10 109 1
10 113 1
10 122 1
10 150 1
10 152 1
10 154 1
10 164 1
10 175 1
10 179 1
10 189 1
11 12 1
11 13 1
11 30 1
11 32 1
11 34 1
11 49 1
11 69 1
11 93 1
11 96 1
11 98 1
11 114 1
11 142 1
11 147 1
11 166 1
11 168 1
11 175 1
11 181 1
11 182 1
12 24 1
12 30 1
12 36 1
12 40 1
12 41 1
12 48 1
12 51 1
12 52 1
12 54 1
12 66 1
12 89 1
12 116 1
12 141 1
12 151 1
12 161 1
12 177 1
12 194 1
12 197 1
13 17 1
13 18 1
13 26 1
13 27 1
13 39 1
13 66 1
13 119 1
13 130 1
14 17 1
14 20 1
14 22 1
14 23 1
14 29 1
14 31 1
14 54 1
14 69 1
14 74 1
14 127 1
14 128 1
14 161 1
14 178 1
15 16 1
15 24 1
15 33 1
15 34 1
15 44 1
15 48 1
15 52 1
15 63 1
15 69 1
15 72 1
15 105 1
15 121 1
15 130 1
15 133 1
15 142 1
15 157 1
15 184 1
16 21 1
16 35 1
16 53 1
16 77 1
16 86 1
16 91 1
16 94 1
16 138 1
16 146 1
16 196 1
17 77 1
18 20 1
18 45 1
18 67 1
18 74 1
18 90 1
18 114 1
18 133 1
18 135 1
18 169 1
18 175 1
19 20 1
19 38 1
19 59 1
19 85 1
19 124 1
19 140 1
19 198 1
20 27 1
20 44 1
20 65 1
20 76 1
20 111 1
20 117 1
20 140 1
20 143 1
20 145 1
20 149 1
20 182 1
21 33 1
21 38 1
21 47 1
21 62 1
21 82 1
21 94 1
21 103 1
21 114 1
21 139 1
21 153 1
21 170 1
21 178 1
21 181 1
22 46 1
22 60 1
22 87 1
22 97 1
22 138 1
23 25 1
23 35 1
23 42 1
23 56 1
23 94 1
23 116 1
23 118 1
23 158 1
23 198 1
24 26 1
24 28 1
24 36 1
24 37 1
24 76 1
24 99 1
24 117 1
24 131 1
24 144 1
24 166 1
25 29 1
25 63 1
25 64 1
25 67 1
25 75 1
25 91 1
25 92 1
25 110 1
25 128 1
25 136 1
25 144 1
25 155 1
25 156 1
25 166 1
25 168 1
25 184 1
25 198 1
26 64 1
26 74 1
26 84 1
26 123 1
27 50 1
27 55 1
27 58 1
27 60 1
27 72 1
27 96 1
27 124 1
27 159 1
27 169 1
28 30 1
28 31 1
28 45 1
28 55 1
28 80 1
28 85 1
28 95 1
28 97 1
28 122 1
28 128 1
28 159 1
29 41 1
29 43 1
29 49 1
29 60 1
29 88 1
29 106 1
29 147 1
30 37 1
30 52 1
30 56 1
30 187 1
31 38 1
31 39 1
31 43 1
31 46 1
31 69 1
31 103 1
31 106 1
31 119 1
31 123 1
31 192 1
32 33 1
32 57 1
32 62 1
32 63 1
32 68 1
32 107 1
32 113 1
32 148 1
32 150 1
32 163 1
32 194 1
33 51 1
33 70 1
33 90 1
33 112 1
33 119 1
33 156 1
33 160 1
33 186 1
34 44 1
34 72 1
34 87 1
34 90 1
34 185 1
34 186 1
35 105 1
35 183 1
36 40 1
36 60 1
36 66 1
36 98 1
36 118 1
36 167 1
36 191 1
38 108 1
39 46 1
39 47 1
39 59 1
39 93 1
39 104 1
39 112 1
39 115 1
39 148 1
40 47 1
40 48 1
40 82 1
40 138 1
40 192 1
41 49 1
41 68 1
41 71 1
41 98 1
41 105 1
41 110 1
41 124 1
42 43 1
42 55 1
42 97 1
42 104 1
43 61 1
44 52 1
44 53 1
44 54 1
44 55 1
44 65 1
44 71 1
44 75 1
44 80 1
44 105 1
44 152 1
44 179 1
44 190 1
45 66 1
45 78 1
45 83 1
45 95 1
45 152 1
45 172 1
45 183 1
45 195 1
46 58 1
46 89 1
46 107 1
46 192 1
47 56 1
47 111 1
47 127 1
47 133 1
48 89 1
48 136 1
48 139 1
48 150 1
48 152 1
48 159 1
48 167 1
48 184 1
48 191 1
48 194 1
49 53 1
49 172 1
49 189 1
50 144 1
51 85 1
51 126 1
52 65 1
52 81 1
52 92 1
52 110 1
52 162 1
53 71 1
53 84 1
53 99 1
53 108 1
53 178 1
53 197 1
54 87 1
54 130 1
55 56 1
55 76 1
55 79 1
55 101 1
55 154 1
55 175 1
56 79 1
56 180 1
57 62 1
57 78 1
57 137 1
57 195 1
58 104 1
58 169 1
59 86 1
59 93 1
63 64 1
63 103 1
63 143 1
63 154 1
64 160 1
64 171 1
64 186 1
64 187 1
65 157 1
65 194 1
66 99 1
66 115 1
66 131 1
66 195 1
67 72 1
67 101 1
68 73 1
68 102 1
68 116 1
68 118 1
68 125 1
68 182 1
68 183 1
69 80 1
69 83 1
69 91 1
69 127 1
69 197 1
70 73 1
70 75 1
70 116 1
70 122 1
70 149 1
70 158 1
70 163 1
70 171 1
70 200 1
71 99 1
71 128 1
71 142 1
71 147 1
71 155 1
71 197 1
72 76 1
72 137 1
72 140 1
74 88 1
74 92 1
74 134 1
74 139 1
74 151 1
74 162 1
74 172 1
74 176 1
75 120 1
75 171 1
76 95 1
76 103 1
76 135 1
76 143 1
76 158 1
76 170 1
77 142 1
77 185 1
78 134 1
78 163 1
79 114 1
79 170 1
80 82 1
80 101 1
80 132 1
80 141 1
80 164 1
80 165 1
80 185 1
82 96 1
82 126 1
82 193 1
83 109 1
83 120 1
84 115 1
85 106 1
85 121 1
85 192 1
86 92 1
86 94 1
86 125 1
86 169 1
86 190 1
88 156 1
89 112 1
90 100 1
90 160 1
93 101 1
93 102 1
93 121 1
93 131 1
93 157 1
93 163 1
93 165 1
93 178 1
94 171 1
94 195 1
95 100 1
95 117 1
95 176 1
95 180 1
97 106 1
98 130 1
98 155 1
98 165 1
99 102 1
99 126 1
99 131 1
99 132 1
99 137 1
99 177 1
100 140 1
101 117 1
101 188 1
102 154 1
103 109 1
103 138 1
104 125 1
104 199 1
105 108 1
106 120 1
106 146 1
106 189 1
107 164 1
107 196 1
108 129 1
108 184 1
109 120 1
109 141 1
112 188 1
113 187 1
114 127 1
114 145 1
114 191 1
116 129 1
116 200 1
117 164 1
118 119 1
118 124 1
118 181 1
118 199 1
119 149 1
120 193 1
121 135 1
122 129 1
123 186 1
125 126 1
125 145 1
125 161 1
127 153 1
128 137 1
128 141 1
128 147 1
128 153 1
128 159 1
128 173 1
131 153 1
131 183 1
133 151 1
134 157 1
134 161 1
134 191 1
136 139 1
138 143 1
138 166 1
138 168 1
139 167 1
139 179 1
140 200 1
141 181 1
142 193 1
144 174 1
147 188 1
149 168 1
153 156 1
153 176 1
159 162 1
164 174 1
166 180 1
166 182 1
166 199 1
167 172 1
167 198 1
170 173 1
172 179 1
183 188 1
188 196 1
189 196 1
198 199 1
