200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 12 1
1 14 1
1 16 1
1 19 1
1 24 1
1 26 1
1 27 1
1 31 1
1 41 1
1 42 1
1 45 1
1 49 1
1 51 1
1 53 1
1 54 1
1 64 1
1 70 1
1 73 1
1 76 1
1 83 1
1 84 1
1 99 1
1 100 1
1 102 1
1 109 1
1 112 1
1 117 1
1 125 1
1 138 1
1 142 1
1 149 1
1 150 1
1 156 1
1 160 1
1 172 1
1 176 1
1 180 1
1 183 1
1 184 1
2 6 1
2 7 1
2 10 1
2 11 1
2 16 1
2 22 1
2 25 1
2 30 1
2 58 1
2 69 1
2 104 1
2 191 1
3 7 1
3 17 1
3 19 1
3 22 1
3 24 1
3 34 1
3 37 1
3 42 1
3 48 1
3 50 1
3 53 1
3 67 1
3 68 1
3 69 1
3 103 1
3 138 1
3 141 1
3 151 1
3 171 1
3 188 1
4 6 1
4 7 1
4 8 1
4 9 1
4 10 1
4 14 1
4 20 1
4 23 1
4 26 1
4 31 1
4 32 1
4 33 1
4 41 1
4 52 1
4 60 1
4 73 1
4 91 1
4 94 1
4 99 1
4 101 1
4 115 1
4 121 1
4 124 1
4 125 1
4 142 1
4 163 1
4 166 1
4 167 1
4 176 1
4 185 1
4 189 1
5 6 1
5 9 1
5 11 1
5 12 1
5 18 1
5 20 1
5 78 1
5 81 1
5 96 1
5 144 1
5 167 1
5 181 1
6 8 1
6 10 1
6 11 1
6 14 1
6 15 1
6 16 1
6 17 1
6 21 1
6 22 1
6 27 1
6 29 1
6 32 1
6 34 1
6 36 1
6 37 1
6 39 1
6 49 1
6 51 1
6 63 1
6 65 1
6 78 1
6 83 1
6 84 1
6 92 1
6 95 1
6 100 1
6 102 1
6 106 1
6 110 1
6 114 1
6 117 1
6 121 1
6 123 1
6 127 1
6 128 1
6 132 1
6 133 1
6 144 1
6 147 1
6 152 1
6 167 1
6 175 1
6 189 1
6 196 1
6 197 1
7 8 1
7 9 1
7 11 1
7 13 1
7 14 1
7 18 1
7 19 1
7 20 1
7 33 1
7 34 1
7 35 1
7 40 1
7 42 1
7 44 1
7 48 1
7 49 1
7 58 1
7 68 1
7 70 1
7 73 1
7 103 1
7 108 1
7 110 1
7 139 1
7 159 1
7 174 1
7 188 1
7 191 1
7 194 1
8 10 1
8 12 1
8 13 1
8 15 1
8 21 1
8 35 1
8 40 1
8 41 1
8 56 1
8 67 1
8 68 1
8 69 1
8 77 1
8 95 1
8 98 1
8 100 1
8 107 1
8 117 1
8 119 1
8 126 1
8 149 1
8 155 1
8 160 1
8 181 1
9 37 1
9 65 1
9 97 1
9 105 1
9 113 1
9 132 1
9 143 1
10 12 1
10 18 1
10 46 1
10 50 1
10 55 1
10 61 1
10 66 1
10 90 1
10 92 1
10 104 1
10 114 1
10 135 1
10 148 1
11 13 1
11 15 1
11 16 1
11 17 1
11 19 1
11 21 1
11 22 1
11 26 1
11 28 1
11 29 1
11 31 1
11 33 1
11 36 1
11 39 1
11 43 1
11 44 1
11 46 1
11 49 1
11 54 1
11 56 1
11 57 1
11 59 1
11 62 1
11 63 1
11 64 1
11 79 1
11 85 1
11 86 1
11 90 1
11 94 1
11 119 1
11 122 1
11 126 1
11 143 1
11 169 1
11 180 1
11 192 1
12 13 1
12 21 1
12 29 1
12 35 1
12 66 1
12 85 1
12 95 1
12 150 1
13 23 1
13 25 1
13 27 1
13 30 1
13 35 1
13 37 1
13 48 1
13 62 1
13 65 1
13 77 1
13 84 1
13 108 1
13 118 1
13 123 1
13 127 1
13 131 1
13 135 1
13 153 1
13 154 1
13 158 1
13 178 1
14 15 1
14 18 1
14 38 1
14 47 1
14 60 1
14 67 1
14 103 1
14 168 1
14 176 1
14 199 1
15 17 1
15 20 1
15 24 1
15 43 1
15 56 1
15 62 1
15 74 1
15 80 1
15 82 1
15 86 1
15 95 1
15 127 1
15 136 1
15 141 1
15 143 1
15 164 1
16 24 1
16 28 1
16 30 1
16 34 1
16 36 1
16 73 1
16 124 1
17 23 1
17 29 1
17 46 1
17 74 1
17 87 1
17 200 1
18 26 1
18 28 1
18 39 1
18 40 1
18 71 1
18 75 1
18 86 1
18 89 1
18 93 1
18 121 1
18 128 1
18 134 1
18 193 1
18 200 1
19 25 1
19 27 1
19 28 1
19 32 1
19 38 1
19 40 1
19 45 1
19 51 1
19 53 1
19 55 1
19 74 1
19 79 1
19 88 1
19 91 1
19 93 1
19 109 1
19 120 1
19 121 1
19 145 1
19 146 1
19 155 1
19 172 1
19 173 1
19 175 1
19 198 1
20 64 1
20 71 1
20 91 1
20 105 1
20 107 1
20 151 1
20 172 1
20 195 1
21 23 1
21 32 1
21 41 1
21 64 1
21 75 1
21 85 1
21 98 1
21 110 1
21 112 1
21 137 1
21 164 1
21 166 1
21 168 1
21 199 1
22 25 1
22 87 1
22 111 1
22 184 1
23 38 1
23 55 1
23 57 1
23 72 1
23 90 1
23 92 1
23 117 1
23 126 1
23 133 1
23 165 1
23 193 1
24 47 1
24 53 1
24 80 1
24 152 1
24 170 1
25 31 1
25 42 1
25 43 1
25 60 1
25 74 1
25 134 1
25 159 1
25 170 1
25 177 1
25 188 1
26 45 1
26 51 1
26 188 1
27 33 1
27 81 1
27 82 1
27 122 1
27 179 1
27 184 1
27 195 1
27 197 1
28 30 1
28 58 1
28 69 1
28 76 1
28 99 1
29 61 1
29 137 1
29 157 1
29 171 1
30 36 1
30 39 1
30 48 1
30 50 1
30 54 1
30 56 1
30 61 1
30 67 1
30 75 1
30 78 1
30 80 1
30 85 1
30 86 1
30 89 1
30 92 1
30 102 1
30 105 1
30 112 1
30 124 1
30 135 1
30 136 1
30 138 1
30 141 1
30 146 1
30 152 1
30 154 1
30 169 1
30 171 1
30 173 1
31 44 1
31 61 1
31 96 1
31 124 1
31 161 1
31 162 1
32 38 1
32 52 1
32 57 1
32 72 1
32 79 1
32 80 1
32 97 1
32 108 1
32 166 1
32 180 1
33 45 1
33 47 1
33 55 1
33 91 1
33 164 1
33 175 1
33 179 1
33 190 1
33 198 1
34 57 1
34 79 1
34 84 1
34 101 1
34 113 1
34 119 1
34 177 1
35 83 1
35 93 1
35 113 1
35 116 1
35 174 1
36 59 1
36 60 1
36 70 1
36 71 1
36 106 1
36 111 1
36 145 1
36 149 1
37 136 1
38 43 1
38 89 1
38 131 1
38 139 1
38 165 1
38 169 1
39 44 1
39 52 1
39 70 1
39 87 1
39 101 1
39 103 1
39 116 1
39 123 1
39 128 1
39 131 1
39 141 1
39 143 1
39 157 1
39 160 1
39 174 1
39 182 1
39 185 1
39 194 1
39 197 1
40 46 1
40 111 1
41 47 1
41 72 1
41 106 1
41 113 1
41 137 1
42 59 1
43 82 1
43 111 1
43 120 1
44 94 1
44 100 1
44 114 1
44 116 1
44 118 1
44 138 1
44 140 1
44 193 1
45 97 1
45 115 1
46 82 1
46 173 1
47 77 1
47 78 1
47 87 1
47 89 1
47 97 1
47 139 1
47 148 1
47 150 1
48 50 1
48 59 1
48 66 1
48 71 1
48 104 1
48 147 1
49 115 1
49 127 1
50 62 1
50 132 1
50 137 1
51 52 1
51 90 1
51 98 1
51 119 1
51 173 1
51 175 1
51 182 1
51 187 1
52 54 1
52 68 1
52 170 1
52 174 1
53 58 1
53 63 1
53 72 1
53 81 1
53 93 1
53 109 1
53 120 1
53 129 1
53 187 1
54 163 1
55 65 1
55 134 1
55 153 1
55 168 1
56 66 1
56 88 1
57 63 1
57 98 1
57 133 1
57 156 1
59 76 1
59 77 1
59 88 1
59 104 1
59 172 1
59 185 1
61 114 1
62 192 1
63 88 1
63 193 1
66 158 1
66 200 1
67 96 1
67 145 1
68 134 1
68 136 1
68 159 1
68 183 1
69 83 1
69 130 1
70 125 1
70 163 1
70 168 1
70 186 1
71 102 1
71 105 1
71 129 1
71 142 1
71 145 1
71 157 1
71 164 1
71 191 1
71 199 1
72 75 1
72 76 1
72 161 1
72 186 1
72 189 1
72 192 1
74 101 1
74 106 1
74 162 1
75 108 1
75 144 1
75 153 1
76 144 1
76 150 1
76 151 1
76 191 1
77 171 1
77 198 1
78 81 1
78 96 1
78 132 1
78 163 1
79 139 1
79 140 1
79 196 1
80 146 1
80 178 1
82 109 1
82 142 1
82 183 1
83 158 1
84 151 1
84 158 1
85 128 1
85 148 1
85 157 1
86 107 1
88 187 1
90 94 1
90 115 1
90 118 1
90 122 1
90 184 1
90 190 1
91 110 1
91 161 1
92 122 1
92 130 1
93 99 1
93 156 1
93 179 1
94 178 1
95 130 1
95 180 1
95 183 1
97 125 1
99 129 1
99 152 1
101 120 1
101 133 1
101 146 1
101 155 1
101 156 1
102 107 1
104 112 1
104 118 1
104 167 1
106 177 1
107 166 1
107 182 1
108 194 1
109 126 1
109 159 1
110 147 1
110 160 1
112 153 1
112 178 1
113 116 1
115 147 1
116 196 1
120 123 1
120 189 1
120 199 1
121 162 1
121 200 1
122 129 1
126 195 1
127 130 1
127 135 1
127 140 1
127 148 1
127 194 1
129 131 1
132 165 1
135 186 1
136 162 1
137 149 1
137 177 1
138 140 1
138 182 1
138 185 1
139 190 1
146 155 1
146 161 1
146 181 1
147 187 1
149 154 1
150 181 1
151 154 1
156 170 1
156 196 1
158 179 1
158 190 1
160 195 1
161 169 1
163 176 1
164 165 1
167 186 1
172 198 1
173 197 1
186 192 1
