200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 9 1
1 12 1
1 13 1
1 14 1
1 15 1
1 17 1
1 19 1
1 24 1
1 28 1
1 29 1
1 30 1
1 53 1
1 57 1
1 62 1
1 68 1
1 69 1
1 72 1
1 83 1
1 87 1
1 89 1
1 92 1
1 95 1
1 98 1
1 106 1
1 107 1
1 117 1
1 131 1
1 140 1
1 143 1
1 154 1
1 189 1
1 197 1
2 7 1
2 8 1
2 10 1
2 13 1
2 20 1
2 26 1
2 31 1
2 41 1
2 43 1
2 44 1
2 47 1
2 48 1
2 49 1
2 50 1
2 52 1
2 71 1
2 74 1
2 75 1
2 77 1
2 79 1
2 89 1
2 101 1
2 102 1
2 110 1
2 130 1
2 142 1
2 162 1
2 195 1
3 6 1
3 7 1
3 8 1
3 9 1
3 10 1
3 15 1
3 16 1
3 19 1
3 33 1
3 46 1
3 78 1
3 99 1
3 104 1
3 113 1
3 121 1
3 129 1
3 172 1
3 179 1
4 6 1
4 7 1
4 9 1
4 17 1
4 18 1
4 22 1
4 27 1
4 39 1
4 52 1
4 67 1
4 70 1
4 76 1
4 104 1
4 116 1
4 118 1
4 188 1
5 6 1
5 8 1
5 11 1
5 12 1
5 13 1
5 15 1
5 16 1
5 17 1
5 26 1
5 27 1
5 32 1
5 37 1
5 44 1
5 65 1
5 66 1
5 129 1
5 130 1
5 149 1
5 164 1
5 199 1
6 7 1
6 8 1
6 9 1
6 10 1
6 11 1
6 13 1
6 14 1
6 16 1
6 18 1
6 21 1
6 28 1
6 32 1
6 37 1
6 41 1
6 43 1
6 44 1
6 46 1
6 55 1
6 66 1
6 70 1
6 78 1
6 89 1
6 94 1
6 109 1
6 115 1
6 119 1
6 127 1
6 138 1
6 157 1
6 160 1
6 173 1
6 186 1
7 11 1
7 12 1
7 19 1
7 21 1
7 22 1
7 25 1
7 27 1
7 34 1
7 40 1
7 45 1
7 47 1
7 48 1
7 52 1
7 53 1
7 55 1
7 64 1
7 73 1
7 76 1
7 120 1
7 129 1
7 141 1
7 162 1
7 173 1
7 174 1
7 176 1
7 183 1
7 188 1
7 192 1
7 195 1
7 196 1
7 197 1
8 14 1
8 18 1
8 21 1
8 27 1
8 45 1
8 54 1
8 78 1
8 84 1
8 112 1
8 134 1
8 150 1
8 151 1
8 191 1
9 10 1
9 29 1
9 33 1
9 36 1
9 38 1
9 39 1
9 50 1
9 64 1
9 104 1
9 111 1
9 124 1
9 126 1
9 143 1
9 170 1
10 11 1
10 14 1
10 15 1
10 16 1
10 18 1
10 30 1
10 37 1
10 51 1
10 56 1
10 72 1
10 85 1
10 91 1
10 107 1
10 115 1
10 120 1
10 138 1
10 140 1
10 160 1
10 162 1
10 187 1
10 198 1
11 12 1
11 20 1
11 23 1
11 31 1
11 33 1
11 34 1
11 36 1
11 37 1
11 42 1
11 59 1
11 67 1
11 71 1
11 72 1
11 79 1
11 81 1
11 82 1
11 83 1
11 88 1
11 97 1
11 101 1
11 109 1
11 149 1
11 154 1
11 170 1
11 171 1
11 176 1
11 179 1
11 195 1
12 19 1
12 20 1
12 23 1
12 24 1
12 36 1
12 40 1
12 45 1
12 51 1
12 55 1
12 62 1
12 63 1
12 68 1
12 81 1
12 90 1
12 92 1
12 103 1
12 111 1
12 129 1
12 193 1
13 30 1
13 32 1
13 50 1
13 61 1
13 65 1
13 127 1
14 22 1
14 23 1
14 25 1
14 38 1
14 39 1
14 99 1
14 105 1
14 122 1
14 131 1
14 134 1
15 17 1
15 23 1
15 26 1
15 29 1
15 31 1
15 41 1
15 50 1
15 63 1
15 67 1
15 72 1
15 80 1
15 86 1
15 96 1
15 99 1
15 106 1
15 110 1
15 117 1
15 120 1
15 121 1
15 141 1
15 148 1
15 152 1
15 160 1
15 163 1
15 199 1
16 20 1
16 57 1
16 71 1
16 109 1
16 125 1
16 131 1
16 155 1
16 165 1
17 21 1
17 24 1
17 25 1
17 40 1
17 57 1
17 74 1
17 92 1
17 94 1
17 101 1
17 105 1
17 138 1
17 140 1
17 161 1
17 166 1
17 179 1
18 31 1
18 51 1
18 64 1
18 69 1
18 75 1
18 90 1
18 103 1
18 116 1
18 136 1
18 142 1
19 45 1
19 95 1
19 108 1
19 163 1
19 194 1
20 22 1
20 24 1
20 26 1
20 48 1
20 59 1
20 113 1
20 177 1
21 28 1
21 35 1
21 38 1
21 42 1
21 47 1
21 54 1
21 69 1
21 73 1
21 75 1
21 120 1
21 136 1
21 139 1
21 140 1
21 144 1
21 148 1
22 35 1
22 36 1
22 39 1
22 40 1
22 54 1
22 73 1
22 88 1
22 95 1
22 96 1
22 127 1
22 132 1
22 163 1
22 184 1
22 194 1
23 25 1
23 38 1
23 133 1
23 181 1
24 73 1
24 97 1
24 110 1
25 28 1
25 42 1
25 49 1
25 76 1
25 133 1
25 153 1
26 42 1
26 85 1
26 92 1
26 109 1
26 159 1
26 160 1
27 54 1
27 60 1
27 105 1
27 165 1
27 196 1
28 29 1
28 30 1
28 34 1
28 48 1
28 57 1
28 65 1
28 80 1
28 84 1
28 89 1
28 100 1
28 102 1
28 123 1
28 169 1
29 35 1
29 41 1
29 46 1
29 51 1
29 52 1
29 53 1
29 58 1
29 59 1
29 60 1
29 62 1
29 91 1
29 105 1
29 135 1
29 137 1
29 142 1
29 148 1
29 151 1
29 155 1
29 157 1
29 163 1
29 182 1
29 192 1
29 198 1
30 44 1
30 86 1
30 102 1
30 113 1
30 123 1
31 32 1
31 33 1
31 34 1
31 56 1
31 66 1
31 70 1
31 77 1
31 96 1
31 106 1
31 121 1
31 126 1
31 131 1
31 151 1
31 177 1
31 181 1
31 200 1
32 43 1
32 46 1
32 56 1
32 61 1
32 63 1
32 77 1
32 152 1
32 164 1
32 184 1
33 49 1
33 55 1
33 58 1
33 60 1
33 93 1
33 97 1
33 123 1
33 124 1
33 166 1
33 178 1
34 35 1
34 59 1
34 62 1
34 68 1
34 90 1
34 100 1
34 161 1
34 185 1
34 192 1
35 74 1
35 77 1
35 84 1
35 108 1
35 180 1
35 199 1
36 111 1
36 128 1
36 135 1
36 152 1
36 155 1
36 164 1
36 188 1
36 199 1
37 56 1
37 112 1
38 43 1
38 117 1
38 119 1
38 126 1
38 147 1
38 169 1
38 195 1
39 75 1
39 79 1
39 94 1
39 174 1
39 175 1
39 194 1
39 200 1
40 82 1
40 87 1
40 88 1
40 93 1
40 116 1
40 118 1
40 122 1
40 134 1
40 187 1
41 114 1
41 146 1
41 185 1
42 49 1
42 65 1
42 67 1
42 87 1
42 135 1
42 149 1
42 158 1
43 47 1
43 58 1
43 61 1
43 71 1
43 115 1
44 114 1
44 147 1
44 159 1
45 111 1
45 121 1
45 167 1
45 172 1
46 68 1
46 108 1
46 115 1
46 122 1
46 130 1
46 174 1
46 180 1
47 171 1
47 183 1
48 58 1
48 104 1
48 128 1
48 146 1
48 182 1
49 53 1
49 123 1
49 137 1
49 145 1
50 63 1
50 99 1
50 112 1
50 198 1
51 83 1
51 137 1
51 150 1
51 170 1
52 80 1
53 76 1
53 185 1
53 190 1
54 60 1
54 61 1
54 80 1
54 84 1
55 66 1
55 82 1
56 172 1
56 189 1
57 190 1
58 87 1
58 112 1
59 70 1
59 168 1
59 169 1
60 78 1
60 167 1
60 177 1
60 187 1
61 64 1
62 180 1
63 82 1
63 83 1
63 91 1
63 97 1
63 136 1
63 176 1
64 74 1
64 100 1
64 147 1
64 173 1
65 93 1
65 175 1
66 94 1
66 159 1
67 101 1
68 69 1
68 86 1
68 172 1
69 119 1
69 139 1
69 150 1
69 168 1
70 98 1
70 127 1
72 86 1
72 114 1
72 179 1
73 93 1
73 114 1
73 144 1
74 79 1
74 102 1
74 143 1
74 187 1
75 144 1
75 156 1
76 90 1
76 98 1
76 161 1
77 81 1
78 81 1
78 96 1
78 124 1
78 130 1
78 156 1
78 165 1
78 166 1
78 173 1
78 198 1
79 88 1
79 100 1
79 118 1
79 122 1
79 133 1
79 148 1
79 156 1
79 168 1
80 85 1
80 95 1
80 107 1
80 110 1
80 132 1
81 158 1
82 189 1
83 108 1
83 161 1
84 85 1
84 91 1
84 117 1
84 126 1
84 171 1
84 194 1
85 125 1
85 156 1
85 189 1
86 103 1
86 154 1
86 184 1
86 188 1
87 124 1
87 144 1
87 145 1
87 178 1
89 103 1
89 186 1
90 177 1
91 116 1
91 133 1
91 141 1
92 175 1
92 180 1
94 98 1
94 136 1
94 139 1
94 168 1
94 170 1
95 145 1
95 153 1
97 107 1
97 153 1
99 186 1
101 106 1
101 193 1
103 119 1
104 196 1
105 155 1
107 128 1
108 113 1
108 149 1
108 175 1
108 183 1
110 137 1
110 171 1
110 193 1
111 159 1
113 135 1
113 167 1
113 174 1
114 125 1
115 118 1
115 142 1
115 166 1
115 185 1
116 128 1
116 182 1
117 167 1
117 197 1
118 141 1
118 145 1
120 191 1
121 132 1
121 164 1
121 184 1
122 138 1
122 151 1
122 182 1
123 139 1
123 191 1
124 125 1
124 143 1
124 150 1
124 178 1
124 190 1
125 147 1
125 152 1
125 157 1
125 158 1
126 132 1
126 190 1
129 134 1
133 169 1
140 146 1
141 154 1
141 158 1
144 146 1
145 157 1
145 176 1
146 153 1
148 183 1
149 162 1
150 181 1
150 193 1
151 178 1
158 165 1
162 197 1
163 196 1
166 200 1
169 191 1
175 181 1
179 186 1
183 192 1
197 200 1
