200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 11 1
1 13 1
1 14 1
1 15 1
1 18 1
1 21 1
1 24 1
1 25 1
1 28 1
1 40 1
1 44 1
1 49 1
1 52 1
1 64 1
1 69 1
1 72 1
1 73 1
1 82 1
1 85 1
1 90 1
1 93 1
1 117 1
1 119 1
1 146 1
1 148 1
1 150 1
1 157 1
1 159 1
1 163 1
1 167 1
1 170 1
1 173 1
1 174 1
1 179 1
1 182 1
1 188 1
2 12 1
2 34 1
2 57 1
2 68 1
2 121 1
3 6 1
3 7 1
3 8 1
3 9 1
3 10 1
3 11 1
3 13 1
3 14 1
3 25 1
3 26 1
3 35 1
3 41 1
3 51 1
3 54 1
3 62 1
3 74 1
3 78 1
3 80 1
3 88 1
3 107 1
3 112 1
3 118 1
3 142 1
3 146 1
3 165 1
3 175 1
4 6 1
4 7 1
4 8 1
4 26 1
4 36 1
4 38 1
4 45 1
4 55 1
4 57 1
4 61 1
4 73 1
4 93 1
4 97 1
4 101 1
4 102 1
4 115 1
4 126 1
4 196 1
5 6 1
5 7 1
5 8 1
5 9 1
5 10 1
5 11 1
5 12 1
5 13 1
5 15 1
5 21 1
5 27 1
5 28 1
5 32 1
5 37 1
5 43 1
5 45 1
5 51 1
5 59 1
5 62 1
5 63 1
5 71 1
5 81 1
5 86 1
5 95 1
5 101 1
5 102 1
5 104 1
5 106 1
5 117 1
5 118 1
5 140 1
5 143 1
5 144 1
5 150 1
5 158 1
5 165 1
5 178 1
5 179 1
5 189 1
5 199 1
6 8 1
6 10 1
6 12 1
6 14 1
6 16 1
6 17 1
6 18 1
6 20 1
6 22 1
6 25 1
6 26 1
6 27 1
6 29 1
6 42 1
6 44 1
6 47 1
6 56 1
6 57 1
6 59 1
6 60 1
6 62 1
6 65 1
6 75 1
6 76 1
6 77 1
6 85 1
6 91 1
6 93 1
6 99 1
6 105 1
6 109 1
6 135 1
6 171 1
6 180 1
6 193 1
7 9 1
7 27 1
7 31 1
7 36 1
7 38 1
7 48 1
7 52 1
7 71 1
7 76 1
7 89 1
7 114 1
7 121 1
7 123 1
7 125 1
7 138 1
7 177 1
7 181 1
7 200 1
8 9 1
8 11 1
8 13 1
8 15 1
8 16 1
8 19 1
8 23 1
8 26 1
8 30 1
8 31 1
8 47 1
8 49 1
8 56 1
8 94 1
8 95 1
8 103 1
8 107 1
8 117 1
8 168 1
8 170 1
8 175 1
8 182 1
8 189 1
8 195 1
9 10 1
9 12 1
9 16 1
9 19 1
9 20 1
9 21 1
9 24 1
9 35 1
9 64 1
9 114 1
9 124 1
9 148 1
9 161 1
9 167 1
10 20 1
10 33 1
10 63 1
10 72 1
10 123 1
10 127 1
10 153 1
10 196 1
11 28 1
11 29 1
11 55 1
11 65 1
11 79 1
11 85 1
11 93 1
11 107 1
11 138 1
11 174 1
12 15 1
12 16 1
12 19 1
12 20 1
12 22 1
12 23 1
12 32 1
12 41 1
12 42 1
12 45 1
12 71 1
12 99 1
12 108 1
12 134 1
12 145 1
12 160 1
12 162 1
12 168 1
12 195 1
12 198 1
13 14 1
13 17 1
13 18 1
13 23 1
13 32 1
13 60 1
13 63 1
13 70 1
13 81 1
13 95 1
13 100 1
13 109 1
13 112 1
13 124 1
13 187 1
13 189 1
14 17 1
14 19 1
14 22 1
14 29 1
14 30 1
14 31 1
14 42 1
14 43 1
14 45 1
14 48 1
14 54 1
14 56 1
14 58 1
14 64 1
14 67 1
14 76 1
14 97 1
14 109 1
14 127 1
14 139 1
14 178 1
14 182 1
15 17 1
15 18 1
15 25 1
15 30 1
15 42 1
15 71 1
15 94 1
15 99 1
15 102 1
15 103 1
15 124 1
15 133 1
15 152 1
15 155 1
15 160 1
15 164 1
15 166 1
15 177 1
15 182 1
15 187 1
15 192 1
16 21 1
16 28 1
16 60 1
16 133 1
17 33 1
17 37 1
17 48 1
17 61 1
17 63 1
17 74 1
17 76 1
17 111 1
17 120 1
17 122 1
17 147 1
17 154 1
17 183 1
18 24 1
18 29 1
18 35 1
18 46 1
18 57 1
18 84 1
18 90 1
18 104 1
18 110 1
18 115 1
18 118 1
18 143 1
18 177 1
19 24 1
19 32 1
19 37 1
19 50 1
19 58 1
19 67 1
19 79 1
19 120 1
19 128 1
19 137 1
19 145 1
19 147 1
19 151 1
19 152 1
19 162 1
19 173 1
20 31 1
20 39 1
20 46 1
20 49 1
20 69 1
20 107 1
20 110 1
20 140 1
20 145 1
20 162 1
20 181 1
20 186 1
21 22 1
21 33 1
21 34 1
21 40 1
21 48 1
21 68 1
21 88 1
21 95 1
21 104 1
22 23 1
22 27 1
22 34 1
22 37 1
22 38 1
22 44 1
22 47 1
22 53 1
22 72 1
22 75 1
22 84 1
22 87 1
22 132 1
22 169 1
22 183 1
22 193 1
23 38 1
23 103 1
23 134 1
23 151 1
24 30 1
24 36 1
24 77 1
24 87 1
24 89 1
24 129 1
24 139 1
24 167 1
25 135 1
26 39 1
26 41 1
26 43 1
26 59 1
26 70 1
26 80 1
26 89 1
26 128 1
26 140 1
26 147 1
26 153 1
26 181 1
26 183 1
27 46 1
27 53 1
27 86 1
27 96 1
27 97 1
27 137 1
27 152 1
27 153 1
28 33 1
28 36 1
28 49 1
28 54 1
28 58 1
28 84 1
28 100 1
28 122 1
28 134 1
28 188 1
28 195 1
29 53 1
29 62 1
29 87 1
29 92 1
29 98 1
29 130 1
29 137 1
29 150 1
29 192 1
30 99 1
30 131 1
30 144 1
30 180 1
31 40 1
31 58 1
31 78 1
31 96 1
31 137 1
32 34 1
32 41 1
32 51 1
32 144 1
32 193 1
33 47 1
33 53 1
33 79 1
33 83 1
33 128 1
33 162 1
33 171 1
33 175 1
34 35 1
34 39 1
34 40 1
34 70 1
34 79 1
35 44 1
36 73 1
36 91 1
36 106 1
37 39 1
37 52 1
37 77 1
37 96 1
38 55 1
38 66 1
38 67 1
38 90 1
38 102 1
40 46 1
40 56 1
40 69 1
40 80 1
40 143 1
41 43 1
41 81 1
41 86 1
41 130 1
41 139 1
41 164 1
41 195 1
42 50 1
42 60 1
42 68 1
42 74 1
42 82 1
42 83 1
42 103 1
42 139 1
42 141 1
42 157 1
42 170 1
42 185 1
42 198 1
43 50 1
43 59 1
43 163 1
43 178 1
43 188 1
44 52 1
44 54 1
44 64 1
44 66 1
44 69 1
44 105 1
44 112 1
44 125 1
44 131 1
44 132 1
44 140 1
44 148 1
44 161 1
44 166 1
44 176 1
45 92 1
45 136 1
45 175 1
45 196 1
46 50 1
46 66 1
46 67 1
46 68 1
46 80 1
46 94 1
46 151 1
46 199 1
47 117 1
47 125 1
47 170 1
48 51 1
48 119 1
48 156 1
49 55 1
49 77 1
49 88 1
49 89 1
49 111 1
49 159 1
49 163 1
49 164 1
49 179 1
50 72 1
50 104 1
51 61 1
51 70 1
51 92 1
51 123 1
51 134 1
51 149 1
51 200 1
52 108 1
52 156 1
53 135 1
54 78 1
54 81 1
54 108 1
54 119 1
54 127 1
54 141 1
54 153 1
54 160 1
54 200 1
55 65 1
55 75 1
55 90 1
55 114 1
55 191 1
56 65 1
56 96 1
56 98 1
56 116 1
56 164 1
56 173 1
56 196 1
57 148 1
57 155 1
57 190 1
59 88 1
59 174 1
60 61 1
60 82 1
60 84 1
60 86 1
60 92 1
60 172 1
61 75 1
62 73 1
62 171 1
62 184 1
62 192 1
63 97 1
63 163 1
64 66 1
64 172 1
64 177 1
65 111 1
65 149 1
66 154 1
67 74 1
67 91 1
67 113 1
67 125 1
67 138 1
67 155 1
67 165 1
67 174 1
67 187 1
69 82 1
69 85 1
69 184 1
70 87 1
70 109 1
70 110 1
70 113 1
70 166 1
70 193 1
71 100 1
71 184 1
72 101 1
72 116 1
73 78 1
73 98 1
73 122 1
75 130 1
77 83 1
77 111 1
77 112 1
78 108 1
79 144 1
79 191 1
80 83 1
80 126 1
80 132 1
80 133 1
80 152 1
81 91 1
81 142 1
82 94 1
82 192 1
83 176 1
84 131 1
85 106 1
86 142 1
87 100 1
87 120 1
87 127 1
88 101 1
88 110 1
89 119 1
89 167 1
90 128 1
91 116 1
91 199 1
92 98 1
92 121 1
92 138 1
92 149 1
92 186 1
92 197 1
93 121 1
93 132 1
94 190 1
95 113 1
95 118 1
95 169 1
95 186 1
95 200 1
96 158 1
97 114 1
97 136 1
97 159 1
97 172 1
98 126 1
98 143 1
98 172 1
98 179 1
99 158 1
99 184 1
100 115 1
100 149 1
100 194 1
102 105 1
102 129 1
102 161 1
103 105 1
103 106 1
103 113 1
103 150 1
103 154 1
103 160 1
103 161 1
104 122 1
104 165 1
106 115 1
106 147 1
106 180 1
108 136 1
108 145 1
110 191 1
111 126 1
111 130 1
112 116 1
112 136 1
112 166 1
113 123 1
113 191 1
114 129 1
114 157 1
116 155 1
117 120 1
117 124 1
117 142 1
117 151 1
117 187 1
118 188 1
120 131 1
121 129 1
121 190 1
126 133 1
126 141 1
128 183 1
128 197 1
130 157 1
131 135 1
131 159 1
131 168 1
133 169 1
134 169 1
136 154 1
137 186 1
138 141 1
138 156 1
138 168 1
138 197 1
141 146 1
142 146 1
143 171 1
144 158 1
144 194 1
145 198 1
147 178 1
149 180 1
150 198 1
151 176 1
151 194 1
154 189 1
155 156 1
155 185 1
158 181 1
160 176 1
164 185 1
165 190 1
167 173 1
168 185 1
175 194 1
190 197 1
190 199 1
