200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 8 1
1 10 1
1 11 1
1 12 1
1 13 1
1 14 1
1 15 1
1 16 1
1 17 1
1 19 1
1 21 1
1 22 1
1 25 1
1 26 1
1 27 1
1 32 1
1 38 1
1 42 1
1 45 1
1 46 1
1 49 1
1 50 1
1 51 1
1 53 1
1 57 1
1 64 1
1 67 1
1 69 1
1 74 1
1 83 1
1 85 1
1 88 1
1 92 1
1 93 1
1 95 1
1 96 1
1 98 1
1 99 1
1 108 1
1 111 1
1 112 1
1 115 1
1 116 1
1 119 1
1 120 1
1 130 1
1 133 1
1 140 1
1 147 1
1 148 1
1 149 1
1 193 1
2 6 1
2 11 1
2 19 1
2 122 1
3 6 1
3 7 1
3 8 1
3 9 1
3 13 1
3 16 1
3 17 1
3 18 1
3 24 1
3 26 1
3 29 1
3 34 1
3 41 1
3 42 1
3 43 1
3 45 1
3 62 1
3 75 1
3 78 1
3 100 1
3 107 1
3 128 1
3 136 1
3 138 1
3 140 1
3 142 1
3 144 1
3 151 1
3 172 1
3 184 1
3 198 1
4 7 1
4 8 1
4 9 1
4 10 1
4 27 1
4 30 1
4 52 1
4 60 1
4 83 1
4 119 1
4 154 1
4 171 1
4 182 1
4 189 1
5 6 1
5 7 1
5 34 1
5 44 1
6 7 1
6 11 1
6 21 1
6 28 1
6 35 1
6 37 1
6 45 1
6 47 1
6 53 1
6 55 1
6 80 1
6 96 1
6 103 1
6 116 1
6 126 1
6 163 1
6 167 1
6 172 1
6 174 1
7 8 1
7 9 1
7 10 1
7 12 1
7 14 1
7 19 1
7 23 1
7 31 1
7 33 1
7 35 1
7 44 1
7 58 1
7 70 1
7 72 1
7 80 1
7 91 1
7 94 1
7 101 1
7 102 1
7 118 1
7 123 1
7 127 1
7 130 1
7 135 1
7 145 1
7 159 1
7 170 1
7 173 1
7 175 1
7 186 1
7 188 1
7 191 1
7 194 1
8 9 1
8 10 1
8 11 1
8 13 1
8 14 1
8 15 1
8 16 1
8 18 1
8 19 1
8 21 1
8 23 1
8 26 1
8 31 1
8 32 1
8 36 1
8 39 1
8 52 1
8 54 1
8 56 1
8 57 1
8 62 1
8 65 1
8 67 1
8 69 1
8 71 1
8 77 1
8 87 1
8 93 1
8 105 1
8 111 1
8 132 1
8 141 1
8 142 1
8 146 1
8 152 1
8 160 1
8 164 1
8 165 1
8 180 1
8 197 1
9 12 1
9 15 1
9 16 1
9 24 1
9 29 1
9 33 1
9 41 1
9 48 1
9 51 1
9 61 1
9 65 1
9 67 1
9 79 1
9 84 1
9 91 1
9 97 1
9 106 1
9 121 1
9 126 1
9 148 1
9 154 1
9 157 1
9 172 1
9 175 1
9 190 1
9 200 1
10 13 1
10 20 1
10 23 1
10 25 1
10 32 1
10 33 1
10 58 1
10 59 1
10 68 1
10 71 1
10 110 1
10 118 1
10 150 1
10 162 1
10 180 1
10 185 1
11 12 1
11 14 1
11 15 1
11 17 1
11 36 1
11 41 1
11 45 1
11 46 1
11 58 1
11 105 1
11 109 1
11 115 1
11 128 1
11 145 1
11 151 1
11 154 1
11 157 1
11 159 1
11 197 1
11 199 1
12 30 1
12 37 1
12 50 1
12 55 1
12 63 1
12 74 1
12 88 1
12 119 1
12 120 1
12 121 1
12 125 1
12 141 1
12 160 1
13 20 1
13 21 1
13 25 1
13 81 1
13 91 1
13 92 1
13 143 1
13 158 1
13 168 1
14 17 1
14 20 1
14 24 1
14 30 1
14 31 1
14 32 1
14 35 1
14 36 1
14 39 1
14 43 1
14 44 1
14 48 1
14 49 1
14 52 1
14 62 1
14 70 1
14 89 1
14 90 1
14 108 1
14 121 1
14 148 1
14 149 1
14 166 1
14 169 1
14 170 1
14 172 1
14 178 1
14 182 1
14 183 1
14 186 1
14 191 1
14 195 1
15 22 1
15 29 1
15 30 1
15 38 1
15 46 1
15 49 1
15 50 1
15 56 1
15 73 1
15 81 1
15 86 1
15 112 1
15 143 1
16 18 1
16 22 1
16 25 1
16 36 1
16 38 1
16 57 1
16 65 1
16 68 1
16 76 1
16 79 1
16 82 1
16 151 1
16 190 1
16 196 1
17 18 1
17 28 1
17 39 1
17 42 1
17 57 1
17 63 1
17 75 1
17 84 1
17 91 1
17 94 1
17 96 1
17 105 1
17 162 1
17 171 1
18 28 1
18 59 1
18 164 1
18 168 1
18 173 1
19 20 1
19 26 1
19 34 1
19 47 1
19 61 1
19 73 1
19 76 1
19 109 1
19 119 1
19 129 1
19 130 1
19 134 1
19 136 1
19 146 1
19 155 1
19 173 1
19 186 1
19 200 1
20 33 1
20 56 1
20 68 1
20 90 1
20 101 1
20 120 1
20 146 1
20 183 1
20 196 1
21 22 1
21 28 1
21 34 1
21 41 1
21 59 1
21 60 1
21 64 1
21 65 1
21 66 1
21 86 1
21 109 1
21 150 1
21 180 1
22 23 1
22 27 1
22 71 1
22 92 1
22 122 1
22 179 1
22 192 1
23 24 1
23 27 1
23 29 1
23 48 1
23 51 1
23 55 1
23 60 1
23 70 1
23 92 1
23 110 1
23 113 1
23 122 1
23 131 1
23 134 1
24 59 1
24 99 1
24 103 1
24 156 1
24 184 1
24 195 1
25 31 1
25 40 1
25 51 1
25 58 1
25 71 1
25 79 1
25 110 1
25 166 1
25 182 1
26 38 1
26 64 1
27 44 1
27 66 1
28 37 1
28 40 1
28 42 1
28 43 1
28 73 1
28 74 1
28 77 1
28 85 1
28 96 1
28 98 1
28 102 1
28 146 1
28 160 1
29 43 1
29 54 1
29 69 1
29 82 1
29 83 1
29 84 1
29 95 1
29 101 1
29 102 1
29 143 1
29 164 1
29 177 1
30 35 1
30 82 1
30 109 1
30 126 1
30 170 1
31 60 1
31 89 1
31 115 1
31 152 1
31 181 1
32 40 1
32 46 1
32 48 1
32 72 1
32 123 1
32 141 1
33 49 1
33 81 1
33 87 1
33 134 1
33 167 1
33 169 1
33 186 1
34 37 1
34 72 1
34 111 1
34 113 1
34 132 1
34 142 1
34 155 1
34 194 1
35 39 1
35 54 1
35 125 1
36 40 1
36 55 1
36 77 1
36 148 1
36 184 1
37 87 1
37 90 1
37 103 1
37 106 1
37 120 1
37 163 1
37 194 1
38 47 1
38 80 1
38 121 1
38 125 1
38 139 1
38 155 1
38 169 1
38 175 1
38 178 1
38 188 1
39 53 1
39 61 1
39 113 1
39 197 1
41 62 1
41 79 1
41 127 1
41 157 1
41 177 1
42 54 1
42 66 1
42 80 1
42 89 1
42 95 1
42 114 1
42 135 1
42 150 1
42 156 1
43 107 1
44 50 1
44 66 1
44 90 1
44 99 1
44 101 1
44 110 1
44 111 1
44 116 1
44 124 1
44 145 1
44 161 1
44 166 1
44 173 1
44 183 1
44 198 1
45 47 1
45 52 1
45 56 1
45 63 1
45 67 1
45 88 1
45 118 1
45 124 1
45 128 1
45 132 1
45 133 1
45 144 1
45 155 1
45 167 1
45 176 1
46 103 1
46 126 1
46 145 1
46 153 1
46 196 1
47 94 1
48 68 1
48 78 1
48 93 1
48 99 1
48 113 1
48 127 1
48 187 1
48 189 1
49 104 1
49 123 1
49 181 1
50 63 1
50 87 1
51 53 1
51 93 1
51 134 1
52 69 1
52 83 1
52 86 1
52 100 1
53 104 1
54 70 1
54 108 1
54 117 1
54 184 1
56 75 1
56 141 1
57 82 1
57 112 1
57 115 1
57 158 1
57 197 1
58 76 1
58 97 1
58 160 1
59 61 1
59 86 1
59 114 1
59 131 1
59 143 1
60 75 1
60 125 1
61 81 1
61 88 1
61 94 1
61 137 1
61 159 1
62 64 1
62 73 1
63 185 1
64 77 1
65 78 1
65 102 1
65 179 1
66 98 1
66 147 1
66 157 1
67 106 1
67 130 1
68 144 1
68 187 1
69 156 1
69 163 1
69 178 1
70 72 1
70 100 1
70 179 1
71 78 1
71 174 1
71 188 1
72 74 1
72 85 1
72 117 1
72 183 1
72 188 1
73 132 1
73 133 1
73 161 1
73 176 1
75 76 1
75 84 1
75 114 1
75 124 1
75 136 1
75 149 1
75 154 1
75 191 1
75 196 1
75 198 1
76 127 1
77 100 1
78 85 1
78 165 1
79 153 1
80 116 1
80 118 1
80 135 1
81 107 1
82 97 1
82 138 1
84 104 1
84 122 1
84 136 1
84 169 1
85 131 1
85 165 1
86 95 1
86 198 1
87 117 1
87 153 1
88 89 1
88 124 1
88 137 1
88 152 1
88 175 1
90 131 1
90 133 1
91 105 1
91 108 1
91 190 1
92 168 1
93 97 1
93 144 1
93 158 1
93 164 1
94 117 1
94 147 1
95 98 1
95 104 1
95 114 1
95 150 1
96 137 1
96 171 1
96 192 1
97 147 1
97 179 1
98 129 1
99 129 1
99 139 1
99 149 1
99 178 1
99 189 1
100 140 1
100 170 1
101 123 1
101 159 1
102 106 1
102 162 1
103 107 1
105 174 1
106 199 1
108 112 1
108 128 1
109 180 1
109 200 1
110 137 1
110 138 1
110 181 1
111 139 1
111 167 1
112 138 1
116 135 1
116 152 1
117 190 1
118 187 1
119 187 1
120 194 1
124 171 1
125 129 1
125 193 1
129 192 1
131 151 1
131 165 1
132 139 1
132 161 1
135 140 1
135 142 1
135 168 1
135 189 1
135 199 1
138 163 1
138 195 1
142 185 1
143 162 1
144 185 1
146 166 1
146 174 1
146 192 1
146 193 1
148 193 1
151 177 1
152 153 1
152 176 1
155 156 1
155 161 1
156 158 1
159 176 1
161 177 1
164 199 1
174 195 1
175 191 1
178 200 1
179 182 1
180 181 1
