200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 14 1
1 17 1
1 20 1
1 22 1
1 23 1
1 33 1
1 34 1
1 44 1
1 54 1
1 62 1
1 70 1
1 73 1
1 75 1
1 76 1
1 78 1
1 125 1
1 142 1
1 159 1
1 175 1
2 6 1
2 7 1
2 9 1
2 10 1
2 11 1
2 14 1
2 15 1
2 20 1
2 22 1
2 24 1
2 26 1
2 28 1
2 30 1
2 31 1
2 32 1
2 36 1
2 39 1
2 48 1
2 55 1
2 56 1
2 64 1
2 65 1
2 74 1
2 76 1
2 85 1
2 98 1
2 103 1
2 111 1
2 112 1
2 116 1
2 117 1
2 123 1
2 124 1
2 139 1
2 143 1
2 147 1
2 150 1
2 152 1
2 158 1
2 164 1
2 178 1
2 182 1
2 184 1
2 187 1
2 192 1
2 196 1
2 199 1
3 7 1
3 55 1
4 6 1
4 10 1
4 11 1
4 16 1
4 21 1
4 25 1
4 33 1
4 40 1
4 45 1
4 46 1
4 49 1
4 50 1
4 53 1
4 54 1
4 60 1
4 65 1
4 67 1
4 78 1
4 90 1
4 113 1
4 151 1
4 162 1
4 181 1
5 6 1
5 8 1
5 11 1
5 12 1
5 18 1
5 24 1
5 31 1
5 38 1
5 40 1
5 44 1
5 56 1
5 59 1
5 60 1
5 64 1
5 66 1
5 67 1
5 78 1
5 80 1
5 97 1
5 112 1
5 130 1
5 132 1
5 145 1
5 147 1
5 189 1
5 200 1
6 7 1
6 8 1
6 10 1
6 13 1
6 15 1
6 21 1
6 28 1
6 35 1
6 74 1
6 82 1
6 84 1
6 85 1
6 108 1
6 126 1
6 136 1
7 8 1
7 9 1
7 14 1
7 15 1
7 40 1
7 47 1
7 50 1
7 53 1
7 69 1
7 94 1
7 101 1
7 130 1
7 136 1
7 159 1
7 169 1
8 9 1
8 12 1
8 13 1
8 16 1
8 19 1
8 24 1
8 28 1
8 31 1
8 34 1
8 50 1
8 51 1
8 59 1
8 66 1
8 93 1
8 100 1
8 115 1
8 128 1
8 135 1
8 174 1
9 12 1
9 16 1
9 17 1
9 25 1
9 26 1
9 42 1
9 46 1
9 47 1
9 52 1
9 58 1
9 69 1
9 80 1
9 86 1
9 87 1
9 89 1
9 109 1
9 117 1
9 119 1
9 124 1
9 145 1
9 149 1
9 152 1
9 154 1
9 176 1
9 179 1
10 13 1
10 15 1
10 19 1
10 34 1
10 36 1
10 41 1
10 55 1
10 64 1
10 99 1
10 107 1
10 120 1
10 153 1
10 170 1
10 179 1
11 13 1
11 14 1
11 18 1
11 20 1
11 22 1
11 23 1
11 25 1
11 26 1
11 29 1
11 38 1
11 43 1
11 57 1
11 66 1
11 72 1
11 88 1
11 89 1
11 100 1
11 109 1
11 123 1
11 132 1
11 139 1
11 141 1
11 149 1
11 157 1
11 178 1
11 180 1
11 184 1
11 188 1
11 193 1
12 27 1
12 29 1
12 68 1
12 152 1
13 17 1
13 18 1
13 19 1
13 32 1
13 33 1
13 38 1
13 50 1
13 53 1
13 60 1
13 102 1
13 105 1
13 114 1
13 119 1
13 125 1
13 126 1
13 144 1
13 146 1
13 164 1
13 175 1
13 187 1
13 197 1
13 200 1
14 16 1
14 17 1
14 27 1
14 29 1
14 35 1
14 37 1
14 39 1
14 45 1
14 46 1
14 47 1
14 72 1
14 73 1
14 103 1
14 120 1
14 123 1
14 129 1
14 131 1
14 142 1
14 159 1
14 165 1
15 18 1
15 20 1
15 21 1
15 30 1
15 44 1
15 82 1
15 90 1
15 108 1
15 127 1
15 131 1
15 137 1
15 141 1
15 155 1
15 165 1
15 180 1
15 190 1
15 195 1
16 19 1
16 23 1
16 30 1
16 32 1
16 55 1
16 79 1
16 102 1
16 126 1
16 153 1
16 167 1
16 177 1
17 23 1
17 41 1
17 43 1
17 48 1
17 61 1
17 77 1
17 81 1
17 83 1
17 91 1
17 92 1
17 110 1
17 121 1
17 141 1
17 147 1
17 150 1
17 157 1
17 158 1
18 21 1
18 22 1
18 25 1
18 37 1
18 40 1
18 41 1
18 58 1
18 63 1
18 72 1
18 74 1
18 85 1
18 91 1
18 96 1
18 106 1
18 122 1
18 127 1
18 146 1
18 159 1
18 161 1
18 175 1
18 196 1
18 199 1
19 39 1
19 57 1
19 58 1
19 86 1
19 177 1
19 185 1
20 76 1
20 115 1
20 151 1
20 179 1
20 195 1
21 24 1
21 42 1
21 52 1
21 53 1
21 84 1
21 183 1
22 27 1
22 28 1
22 36 1
22 38 1
22 42 1
22 52 1
22 64 1
22 71 1
22 82 1
22 87 1
22 125 1
22 135 1
22 141 1
22 171 1
22 176 1
22 180 1
23 27 1
23 29 1
23 30 1
23 36 1
23 49 1
23 67 1
23 72 1
23 89 1
23 105 1
23 110 1
23 120 1
23 124 1
23 129 1
23 162 1
23 163 1
23 170 1
24 26 1
24 31 1
24 33 1
24 96 1
24 107 1
24 120 1
24 155 1
24 192 1
25 32 1
25 41 1
25 47 1
25 51 1
25 93 1
25 95 1
25 158 1
25 174 1
26 34 1
26 71 1
26 81 1
26 88 1
26 131 1
27 39 1
27 44 1
27 79 1
27 191 1
28 45 1
28 97 1
28 105 1
29 35 1
29 49 1
29 60 1
29 62 1
29 68 1
29 69 1
29 77 1
29 86 1
29 88 1
29 98 1
29 99 1
29 104 1
29 111 1
29 116 1
30 35 1
30 70 1
30 83 1
30 119 1
30 140 1
30 166 1
30 168 1
30 193 1
31 37 1
31 65 1
31 66 1
31 73 1
31 91 1
31 92 1
31 122 1
31 123 1
31 126 1
31 127 1
31 134 1
31 138 1
31 146 1
31 163 1
31 198 1
32 42 1
32 43 1
32 45 1
32 48 1
32 54 1
32 63 1
32 97 1
32 102 1
32 137 1
32 154 1
32 191 1
32 192 1
33 56 1
33 100 1
33 114 1
33 115 1
33 167 1
33 188 1
34 37 1
34 43 1
34 68 1
34 71 1
34 75 1
34 106 1
34 109 1
34 129 1
34 143 1
35 51 1
35 52 1
35 57 1
35 73 1
35 75 1
35 190 1
36 108 1
36 194 1
37 56 1
37 63 1
37 107 1
38 124 1
38 149 1
38 158 1
38 164 1
39 48 1
39 49 1
39 59 1
39 71 1
39 75 1
39 82 1
39 116 1
39 145 1
39 191 1
40 93 1
40 116 1
41 51 1
41 83 1
41 198 1
42 77 1
42 90 1
42 112 1
42 118 1
42 148 1
42 150 1
42 170 1
42 183 1
42 186 1
43 59 1
43 80 1
43 140 1
44 57 1
44 98 1
44 106 1
44 114 1
44 195 1
45 46 1
45 54 1
45 62 1
45 96 1
45 100 1
45 107 1
45 115 1
45 127 1
45 135 1
45 172 1
45 184 1
45 194 1
46 117 1
46 136 1
46 169 1
47 61 1
47 92 1
47 101 1
47 114 1
47 144 1
47 167 1
47 193 1
48 79 1
48 84 1
48 147 1
48 173 1
49 62 1
49 69 1
49 81 1
49 143 1
49 155 1
49 156 1
50 61 1
50 68 1
50 81 1
50 91 1
50 112 1
50 136 1
50 170 1
51 87 1
51 119 1
51 161 1
52 78 1
52 102 1
52 135 1
52 146 1
52 194 1
53 109 1
53 156 1
53 165 1
54 74 1
54 87 1
54 92 1
54 105 1
54 111 1
54 128 1
55 70 1
55 84 1
55 99 1
55 121 1
55 133 1
55 156 1
55 174 1
56 61 1
56 79 1
56 88 1
56 101 1
56 128 1
57 58 1
57 125 1
58 65 1
58 122 1
58 132 1
58 182 1
58 200 1
59 97 1
59 133 1
60 63 1
60 138 1
61 67 1
61 94 1
61 154 1
62 138 1
64 133 1
65 183 1
67 113 1
68 80 1
68 90 1
68 93 1
68 132 1
68 134 1
68 142 1
68 160 1
69 70 1
69 150 1
70 106 1
71 76 1
71 104 1
71 174 1
72 94 1
73 85 1
73 118 1
73 122 1
73 178 1
73 188 1
75 86 1
75 89 1
75 104 1
75 133 1
76 77 1
76 185 1
77 103 1
77 129 1
77 197 1
78 95 1
78 142 1
78 200 1
79 95 1
79 168 1
80 118 1
80 181 1
81 144 1
81 154 1
81 156 1
82 83 1
82 99 1
82 160 1
82 182 1
83 113 1
83 160 1
85 103 1
85 110 1
85 131 1
85 163 1
85 183 1
86 111 1
88 176 1
89 118 1
89 161 1
91 95 1
91 96 1
91 110 1
91 130 1
91 166 1
91 194 1
91 197 1
92 94 1
92 98 1
92 137 1
92 140 1
92 148 1
92 171 1
93 172 1
94 108 1
94 155 1
94 191 1
95 140 1
96 128 1
96 138 1
96 172 1
96 177 1
96 187 1
97 130 1
98 101 1
98 104 1
98 137 1
98 167 1
98 184 1
99 181 1
100 113 1
101 166 1
103 163 1
103 176 1
104 160 1
104 171 1
105 187 1
106 196 1
107 173 1
107 186 1
108 134 1
109 139 1
110 121 1
110 180 1
111 195 1
112 144 1
112 179 1
113 117 1
114 121 1
114 153 1
114 173 1
115 186 1
119 157 1
120 151 1
123 145 1
123 148 1
123 164 1
123 165 1
123 177 1
123 185 1
124 189 1
125 134 1
125 149 1
128 139 1
128 143 1
128 157 1
128 162 1
129 166 1
129 178 1
131 185 1
133 148 1
134 173 1
137 161 1
139 152 1
139 190 1
140 186 1
140 198 1
141 153 1
143 151 1
144 189 1
148 169 1
153 168 1
155 172 1
155 175 1
158 162 1
158 168 1
160 169 1
164 199 1
165 171 1
165 199 1
166 181 1
169 182 1
171 188 1
173 190 1
175 193 1
176 197 1
177 192 1
179 198 1
183 189 1
192 196 1
