200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 9 1
1 10 1
1 12 1
1 13 1
1 15 1
1 16 1
1 23 1
1 24 1
1 25 1
1 26 1
1 28 1
1 29 1
1 30 1
1 32 1
1 34 1
1 44 1
1 45 1
1 46 1
1 52 1
1 57 1
1 58 1
1 59 1
1 61 1
1 63 1
1 71 1
1 86 1
1 90 1
1 103 1
1 112 1
1 145 1
1 148 1
1 150 1
1 163 1
1 166 1
1 168 1
1 185 1
1 192 1
1 195 1
2 7 1
2 12 1
2 22 1
2 94 1
2 104 1
2 158 1
3 6 1
3 10 1
3 11 1
3 17 1
3 20 1
3 24 1
3 34 1
3 61 1
3 69 1
3 87 1
3 106 1
3 121 1
3 141 1
3 153 1
3 161 1
3 181 1
3 183 1
4 6 1
4 8 1
4 9 1
4 10 1
4 14 1
4 15 1
4 19 1
4 30 1
4 34 1
4 50 1
4 63 1
4 71 1
4 72 1
4 85 1
4 100 1
4 101 1
4 131 1
4 194 1
4 200 1
5 6 1
5 7 1
5 8 1
5 28 1
5 29 1
5 43 1
5 51 1
5 59 1
5 94 1
5 100 1
5 106 1
5 109 1
5 133 1
5 159 1
5 180 1
5 187 1
5 192 1
5 193 1
5 198 1
6 7 1
6 8 1
6 9 1
6 12 1
6 13 1
6 16 1
6 18 1
6 25 1
6 27 1
6 28 1
6 32 1
6 33 1
6 34 1
6 35 1
6 36 1
6 37 1
6 50 1
6 51 1
6 55 1
6 57 1
6 60 1
6 67 1
6 71 1
6 73 1
6 81 1
6 102 1
6 108 1
6 126 1
6 143 1
6 148 1
6 151 1
6 181 1
7 8 1
7 10 1
7 11 1
7 14 1
7 25 1
7 35 1
7 36 1
7 40 1
7 46 1
7 62 1
7 65 1
7 66 1
7 76 1
7 82 1
7 97 1
7 111 1
7 121 1
7 134 1
7 137 1
7 145 1
7 162 1
7 167 1
7 169 1
7 182 1
7 183 1
8 9 1
8 14 1
8 16 1
8 21 1
8 23 1
8 24 1
8 26 1
8 40 1
8 42 1
8 52 1
8 69 1
8 70 1
8 79 1
8 85 1
8 89 1
8 90 1
8 97 1
8 102 1
8 105 1
8 137 1
8 147 1
8 152 1
8 157 1
8 161 1
8 165 1
8 166 1
8 179 1
8 195 1
9 11 1
9 15 1
9 16 1
9 29 1
9 33 1
9 45 1
9 99 1
9 117 1
9 129 1
9 142 1
9 158 1
9 164 1
9 172 1
10 11 1
10 13 1
10 14 1
10 17 1
10 18 1
10 21 1
10 22 1
10 23 1
10 35 1
10 41 1
10 45 1
10 46 1
10 48 1
10 53 1
10 54 1
10 55 1
10 58 1
10 72 1
10 78 1
10 93 1
10 110 1
10 114 1
10 115 1
10 121 1
10 122 1
10 124 1
10 137 1
10 154 1
10 159 1
10 180 1
10 185 1
11 12 1
11 13 1
11 18 1
11 25 1
11 42 1
11 44 1
11 45 1
11 67 1
11 68 1
11 76 1
11 94 1
11 101 1
11 109 1
11 110 1
11 121 1
11 128 1
11 150 1
11 156 1
11 175 1
12 19 1
12 20 1
12 21 1
12 31 1
12 38 1
12 39 1
12 62 1
12 69 1
12 80 1
12 86 1
12 88 1
12 91 1
12 99 1
12 120 1
12 150 1
12 156 1
13 15 1
13 18 1
13 20 1
13 24 1
13 27 1
13 38 1
13 67 1
13 91 1
13 141 1
13 171 1
13 173 1
13 186 1
13 189 1
14 19 1
14 22 1
14 31 1
14 36 1
14 50 1
14 56 1
14 68 1
14 101 1
14 118 1
14 133 1
14 134 1
14 142 1
14 155 1
14 164 1
14 179 1
14 186 1
15 17 1
15 22 1
15 28 1
15 33 1
15 37 1
15 74 1
15 79 1
15 89 1
15 96 1
15 98 1
15 106 1
15 112 1
15 119 1
15 131 1
15 135 1
15 151 1
15 187 1
16 17 1
16 19 1
16 56 1
16 58 1
16 65 1
16 67 1
16 74 1
16 87 1
16 109 1
16 114 1
16 123 1
16 140 1
16 152 1
16 165 1
16 178 1
16 180 1
16 188 1
16 193 1
17 52 1
17 53 1
17 55 1
17 66 1
17 83 1
17 96 1
17 114 1
17 115 1
17 125 1
17 135 1
18 20 1
18 38 1
18 42 1
18 49 1
18 54 1
18 64 1
18 70 1
18 75 1
18 84 1
18 87 1
18 91 1
18 95 1
18 105 1
18 127 1
18 138 1
18 149 1
19 26 1
19 29 1
19 32 1
19 53 1
19 63 1
19 77 1
19 83 1
19 85 1
19 145 1
19 146 1
19 184 1
20 21 1
20 27 1
20 30 1
20 49 1
20 77 1
20 88 1
20 105 1
20 128 1
20 139 1
20 174 1
21 23 1
21 26 1
21 52 1
21 60 1
21 62 1
21 65 1
21 75 1
21 77 1
21 84 1
21 86 1
21 92 1
21 107 1
21 108 1
21 116 1
21 118 1
21 126 1
21 127 1
21 133 1
21 137 1
21 142 1
21 154 1
21 157 1
21 162 1
21 181 1
22 31 1
22 82 1
23 36 1
23 41 1
23 44 1
23 80 1
23 104 1
23 135 1
23 154 1
23 173 1
23 175 1
24 32 1
24 116 1
24 124 1
24 141 1
24 157 1
24 174 1
25 37 1
25 48 1
25 53 1
25 64 1
25 68 1
25 69 1
25 113 1
25 116 1
25 124 1
25 153 1
25 162 1
25 175 1
26 27 1
26 35 1
26 41 1
26 48 1
26 51 1
26 59 1
26 70 1
26 74 1
26 79 1
26 86 1
26 105 1
26 107 1
26 126 1
26 136 1
26 144 1
26 163 1
26 193 1
27 30 1
27 33 1
27 39 1
27 74 1
27 79 1
27 89 1
27 104 1
27 129 1
27 142 1
27 187 1
28 31 1
28 46 1
28 89 1
28 99 1
28 102 1
28 160 1
28 177 1
29 56 1
29 84 1
29 110 1
29 143 1
30 63 1
30 76 1
30 91 1
30 117 1
30 134 1
31 39 1
31 40 1
31 77 1
31 87 1
31 98 1
31 101 1
31 107 1
31 111 1
31 146 1
31 167 1
31 176 1
31 179 1
31 196 1
32 47 1
32 49 1
32 162 1
32 166 1
32 199 1
33 37 1
33 43 1
33 82 1
33 84 1
33 93 1
33 97 1
33 131 1
33 143 1
34 43 1
34 60 1
35 68 1
35 78 1
36 38 1
36 42 1
36 43 1
36 47 1
36 51 1
36 55 1
36 72 1
36 90 1
36 94 1
36 120 1
36 134 1
36 160 1
36 167 1
36 173 1
37 39 1
37 41 1
37 44 1
37 47 1
37 80 1
37 81 1
37 100 1
37 123 1
37 178 1
37 191 1
38 81 1
38 159 1
38 198 1
39 40 1
39 96 1
39 113 1
39 148 1
39 151 1
40 56 1
40 60 1
40 64 1
40 73 1
40 75 1
40 100 1
40 149 1
40 183 1
42 96 1
43 48 1
43 50 1
43 66 1
43 152 1
44 58 1
44 61 1
44 113 1
45 47 1
45 49 1
45 104 1
45 107 1
45 170 1
46 57 1
46 113 1
46 114 1
46 123 1
46 189 1
46 190 1
47 54 1
47 66 1
48 75 1
48 82 1
48 138 1
48 139 1
48 151 1
48 177 1
48 184 1
48 194 1
49 78 1
49 141 1
49 183 1
50 54 1
50 70 1
50 90 1
50 157 1
51 71 1
51 124 1
51 144 1
51 178 1
52 83 1
52 97 1
52 158 1
52 160 1
52 163 1
52 189 1
53 78 1
53 88 1
53 168 1
53 195 1
54 57 1
54 59 1
54 139 1
54 154 1
55 76 1
56 115 1
56 146 1
57 62 1
57 81 1
57 83 1
57 118 1
57 164 1
57 177 1
57 193 1
58 61 1
58 85 1
58 92 1
58 111 1
58 185 1
59 159 1
60 112 1
60 155 1
61 64 1
61 72 1
61 92 1
61 125 1
61 140 1
61 147 1
61 150 1
61 176 1
62 65 1
62 108 1
62 132 1
62 144 1
62 163 1
63 123 1
63 170 1
64 93 1
64 132 1
64 133 1
64 147 1
65 126 1
65 140 1
65 198 1
66 73 1
66 119 1
67 80 1
68 129 1
68 170 1
69 117 1
69 147 1
69 153 1
69 184 1
70 132 1
70 169 1
70 176 1
70 200 1
71 73 1
71 166 1
71 169 1
72 88 1
72 190 1
74 92 1
75 171 1
75 172 1
77 95 1
78 122 1
80 110 1
80 158 1
82 127 1
83 103 1
83 197 1
85 103 1
85 192 1
86 146 1
86 197 1
87 132 1
87 164 1
87 185 1
88 125 1
88 165 1
88 178 1
89 111 1
89 128 1
89 136 1
89 145 1
89 190 1
90 93 1
90 95 1
90 102 1
90 149 1
92 118 1
92 186 1
93 103 1
93 116 1
93 161 1
93 168 1
93 175 1
94 95 1
95 98 1
95 99 1
95 109 1
95 122 1
95 130 1
96 98 1
96 125 1
96 152 1
96 156 1
96 165 1
96 196 1
97 106 1
97 153 1
97 171 1
97 184 1
98 161 1
99 112 1
99 139 1
99 173 1
100 197 1
101 129 1
101 182 1
102 119 1
102 135 1
103 108 1
104 191 1
105 119 1
105 138 1
105 179 1
105 182 1
106 172 1
106 174 1
106 199 1
107 136 1
107 138 1
109 130 1
109 180 1
110 144 1
111 115 1
111 131 1
111 136 1
111 199 1
112 117 1
112 127 1
112 130 1
112 190 1
113 120 1
113 122 1
113 156 1
115 130 1
117 120 1
117 155 1
117 169 1
120 140 1
120 167 1
121 170 1
125 128 1
125 149 1
125 197 1
127 188 1
129 171 1
131 176 1
133 172 1
134 155 1
136 160 1
136 188 1
137 143 1
142 199 1
145 148 1
147 191 1
153 194 1
155 168 1
155 196 1
159 186 1
161 198 1
162 174 1
165 181 1
168 195 1
172 191 1
173 177 1
175 194 1
176 182 1
178 200 1
180 189 1
180 196 1
184 187 1
184 200 1
185 192 1
186 188 1
