200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 12 1
1 13 1
1 18 1
1 20 1
1 23 1
1 25 1
1 27 1
1 32 1
1 33 1
1 34 1
1 38 1
1 45 1
1 48 1
1 50 1
1 56 1
1 62 1
1 67 1
1 68 1
1 73 1
1 75 1
1 82 1
1 83 1
1 84 1
1 90 1
1 99 1
1 120 1
1 121 1
1 143 1
1 144 1
1 148 1
1 152 1
1 154 1
1 186 1
1 190 1
2 6 1
2 7 1
2 8 1
2 9 1
2 11 1
2 15 1
2 18 1
2 21 1
2 22 1
2 25 1
2 27 1
2 28 1
2 29 1
2 37 1
2 39 1
2 42 1
2 51 1
2 53 1
2 55 1
2 59 1
2 61 1
2 70 1
2 72 1
2 74 1
2 77 1
2 78 1
2 79 1
2 92 1
2 105 1
2 110 1
2 118 1
2 127 1
2 129 1
2 135 1
2 143 1
2 145 1
2 149 1
2 156 1
2 162 1
2 167 1
2 171 1
2 173 1
2 182 1
2 183 1
2 185 1
2 187 1
2 192 1
2 195 1
3 7 1
3 10 1
3 21 1
3 30 1
3 58 1
3 59 1
3 81 1
3 92 1
3 100 1
3 118 1
3 121 1
3 127 1
3 139 1
3 154 1
3 164 1
3 170 1
3 196 1
3 200 1
4 6 1
4 71 1
5 6 1
5 9 1
5 11 1
5 14 1
5 15 1
5 16 1
5 18 1
5 40 1
5 42 1
5 64 1
5 78 1
5 79 1
5 104 1
5 108 1
5 117 1
5 126 1
5 133 1
5 140 1
5 145 1
5 146 1
5 155 1
5 172 1
5 176 1
5 177 1
5 178 1
5 180 1
6 7 1
6 8 1
6 9 1
6 10 1
6 11 1
6 12 1
6 13 1
6 15 1
6 16 1
6 17 1
6 22 1
6 26 1
6 27 1
6 33 1
6 34 1
6 38 1
6 40 1
6 43 1
6 47 1
6 56 1
6 65 1
6 66 1
6 82 1
6 84 1
6 86 1
6 89 1
6 97 1
6 100 1
6 101 1
6 108 1
6 115 1
6 123 1
6 132 1
6 137 1
6 155 1
6 172 1
6 179 1
6 189 1
6 195 1
7 8 1
7 10 1
7 12 1
7 13 1
7 19 1
7 21 1
7 22 1
7 23 1
7 33 1
7 34 1
7 35 1
7 37 1
7 41 1
7 42 1
7 46 1
7 50 1
7 55 1
7 59 1
7 60 1
7 66 1
7 68 1
7 74 1
7 80 1
7 87 1
7 88 1
7 96 1
7 103 1
7 107 1
7 116 1
7 120 1
7 123 1
7 124 1
7 129 1
7 143 1
7 147 1
7 149 1
7 163 1
7 165 1
7 176 1
7 188 1
7 196 1
7 200 1
8 11 1
8 13 1
8 14 1
8 17 1
8 19 1
8 23 1
8 24 1
8 30 1
8 33 1
8 36 1
8 39 1
8 40 1
8 48 1
8 52 1
8 63 1
8 66 1
8 71 1
8 76 1
8 77 1
8 81 1
8 85 1
8 97 1
8 98 1
8 107 1
8 108 1
8 113 1
8 171 1
9 10 1
9 12 1
9 22 1
9 28 1
9 36 1
9 40 1
9 43 1
9 53 1
9 57 1
9 60 1
9 63 1
9 77 1
9 90 1
9 100 1
9 101 1
9 102 1
9 105 1
9 115 1
9 140 1
9 152 1
9 153 1
9 155 1
9 167 1
9 174 1
9 179 1
9 185 1
9 198 1
10 14 1
10 16 1
10 17 1
10 20 1
10 24 1
10 26 1
10 27 1
10 30 1
10 41 1
10 46 1
10 73 1
10 85 1
10 91 1
10 110 1
10 112 1
10 192 1
11 17 1
11 30 1
11 44 1
11 67 1
11 88 1
11 103 1
11 157 1
11 180 1
11 185 1
11 197 1
12 19 1
12 25 1
12 35 1
12 44 1
12 55 1
12 57 1
12 60 1
12 69 1
12 99 1
12 104 1
12 115 1
12 116 1
12 133 1
12 139 1
12 142 1
12 144 1
13 14 1
13 29 1
13 48 1
13 81 1
13 87 1
13 136 1
13 188 1
14 15 1
14 24 1
14 26 1
14 36 1
14 43 1
14 46 1
14 52 1
14 56 1
14 57 1
14 68 1
14 72 1
14 74 1
14 113 1
14 114 1
14 148 1
14 158 1
14 165 1
14 175 1
14 187 1
14 199 1
15 16 1
15 18 1
15 20 1
15 24 1
15 25 1
15 49 1
15 53 1
15 64 1
15 70 1
15 76 1
15 111 1
15 125 1
15 148 1
15 168 1
15 171 1
15 174 1
15 181 1
16 54 1
16 58 1
16 74 1
16 75 1
16 79 1
16 103 1
16 130 1
16 142 1
16 151 1
16 153 1
17 20 1
17 23 1
17 28 1
17 32 1
17 37 1
17 47 1
17 49 1
17 50 1
17 84 1
17 94 1
17 95 1
17 118 1
17 131 1
17 141 1
17 151 1
17 163 1
17 173 1
17 193 1
18 19 1
18 21 1
18 26 1
18 28 1
18 31 1
18 32 1
18 39 1
18 41 1
18 44 1
18 49 1
18 50 1
18 59 1
18 62 1
18 65 1
18 67 1
18 83 1
18 87 1
18 91 1
18 93 1
18 111 1
18 114 1
18 119 1
18 127 1
18 136 1
18 175 1
18 181 1
18 183 1
18 188 1
18 200 1
19 35 1
19 62 1
19 86 1
19 89 1
19 106 1
19 125 1
20 41 1
20 43 1
20 65 1
20 73 1
20 94 1
20 137 1
20 189 1
21 31 1
21 36 1
21 54 1
21 57 1
21 102 1
21 139 1
21 169 1
22 35 1
22 85 1
22 122 1
22 128 1
22 151 1
22 180 1
22 196 1
23 54 1
23 104 1
23 111 1
23 135 1
23 184 1
24 31 1
24 32 1
24 67 1
24 87 1
24 91 1
24 134 1
24 140 1
24 163 1
25 98 1
26 29 1
26 38 1
26 72 1
27 46 1
27 63 1
27 95 1
27 132 1
28 29 1
28 38 1
28 51 1
28 99 1
28 113 1
28 120 1
28 124 1
28 198 1
29 34 1
29 42 1
29 75 1
29 108 1
29 165 1
30 31 1
30 63 1
30 65 1
30 121 1
30 130 1
30 152 1
30 161 1
30 187 1
31 44 1
32 47 1
32 64 1
32 101 1
32 132 1
32 185 1
33 37 1
33 45 1
33 82 1
33 116 1
33 130 1
33 143 1
33 173 1
33 181 1
34 39 1
34 51 1
34 52 1
34 53 1
34 60 1
34 83 1
34 90 1
34 93 1
34 102 1
34 107 1
34 112 1
34 119 1
34 121 1
34 122 1
34 138 1
35 51 1
35 55 1
35 61 1
35 80 1
35 83 1
35 91 1
35 110 1
35 150 1
35 199 1
36 58 1
36 131 1
37 66 1
37 71 1
37 86 1
37 105 1
37 116 1
37 144 1
37 146 1
37 166 1
37 191 1
38 47 1
38 96 1
38 112 1
38 124 1
38 128 1
39 45 1
39 149 1
40 120 1
40 197 1
41 48 1
41 49 1
42 45 1
42 61 1
42 73 1
42 92 1
42 114 1
42 126 1
42 160 1
43 119 1
43 125 1
43 175 1
44 52 1
44 123 1
45 77 1
45 93 1
45 98 1
45 178 1
46 72 1
46 98 1
46 104 1
46 123 1
47 136 1
47 158 1
48 64 1
48 90 1
48 133 1
48 138 1
48 146 1
49 54 1
49 56 1
49 94 1
49 99 1
49 109 1
49 173 1
50 138 1
50 150 1
50 162 1
50 167 1
51 88 1
51 95 1
51 134 1
51 171 1
53 89 1
53 119 1
53 167 1
53 170 1
53 172 1
54 58 1
54 69 1
54 117 1
54 142 1
54 156 1
54 191 1
55 61 1
55 62 1
55 69 1
55 78 1
55 81 1
55 131 1
55 137 1
55 156 1
55 199 1
56 80 1
56 114 1
57 76 1
57 80 1
57 109 1
57 115 1
57 129 1
57 181 1
57 190 1
58 105 1
58 106 1
58 118 1
58 180 1
59 92 1
59 126 1
59 147 1
60 97 1
60 135 1
60 162 1
60 184 1
61 69 1
61 75 1
61 132 1
61 138 1
61 168 1
61 179 1
61 184 1
62 70 1
64 71 1
64 76 1
64 142 1
64 150 1
65 152 1
66 68 1
66 79 1
66 85 1
66 125 1
66 144 1
66 169 1
66 190 1
66 192 1
67 70 1
67 117 1
68 84 1
69 107 1
69 109 1
70 78 1
70 82 1
70 127 1
70 153 1
70 183 1
71 157 1
71 170 1
72 109 1
72 186 1
73 130 1
73 141 1
73 145 1
73 166 1
73 169 1
74 100 1
74 102 1
74 106 1
75 88 1
75 133 1
75 154 1
77 97 1
77 101 1
77 111 1
79 162 1
80 86 1
80 89 1
80 95 1
80 153 1
80 158 1
80 197 1
81 103 1
81 199 1
83 190 1
84 182 1
85 172 1
86 106 1
86 194 1
87 94 1
87 151 1
87 169 1
88 96 1
88 134 1
89 168 1
90 96 1
91 191 1
92 93 1
92 112 1
92 122 1
93 129 1
93 160 1
93 192 1
94 134 1
94 198 1
95 124 1
95 128 1
96 147 1
96 154 1
96 189 1
96 194 1
96 196 1
96 198 1
98 110 1
98 191 1
98 193 1
98 195 1
100 157 1
100 160 1
101 163 1
102 128 1
102 159 1
102 161 1
104 122 1
107 193 1
108 126 1
108 141 1
108 200 1
109 113 1
109 149 1
111 139 1
112 177 1
113 117 1
114 136 1
114 160 1
114 164 1
114 176 1
115 140 1
115 159 1
117 147 1
119 137 1
119 148 1
119 195 1
120 164 1
120 165 1
121 168 1
122 145 1
122 166 1
123 182 1
124 156 1
124 157 1
124 194 1
124 197 1
125 135 1
129 131 1
130 161 1
130 164 1
130 176 1
131 158 1
132 174 1
133 177 1
134 146 1
135 184 1
135 187 1
136 166 1
140 141 1
140 155 1
140 177 1
140 179 1
144 150 1
153 159 1
154 188 1
158 159 1
158 194 1
159 178 1
159 182 1
160 161 1
160 186 1
160 189 1
161 170 1
167 178 1
169 175 1
172 174 1
172 183 1
177 186 1
180 193 1
