200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 12 1
1 15 1
1 16 1
1 17 1
1 19 1
1 22 1
1 28 1
1 31 1
1 34 1
1 36 1
1 37 1
1 38 1
1 66 1
1 72 1
1 75 1
1 78 1
1 91 1
1 95 1
1 99 1
1 100 1
1 126 1
1 131 1
1 152 1
1 155 1
1 164 1
1 166 1
1 167 1
1 178 1
1 179 1
1 181 1
1 191 1
1 194 1
1 200 1
2 7 1
2 11 1
2 20 1
2 21 1
2 31 1
2 33 1
2 50 1
2 55 1
2 60 1
2 61 1
2 79 1
2 93 1
2 148 1
2 163 1
2 175 1
2 177 1
2 185 1
3 6 1
3 13 1
3 17 1
3 35 1
3 39 1
3 50 1
3 57 1
3 70 1
3 71 1
3 102 1
3 103 1
3 116 1
3 121 1
3 125 1
3 153 1
3 188 1
3 196 1
4 6 1
4 7 1
4 8 1
4 10 1
4 11 1
4 12 1
4 14 1
4 19 1
4 25 1
4 31 1
4 37 1
4 38 1
4 39 1
4 47 1
4 56 1
4 59 1
4 62 1
4 64 1
4 70 1
4 80 1
4 104 1
4 113 1
4 116 1
4 127 1
4 130 1
4 155 1
4 170 1
4 182 1
5 6 1
5 9 1
5 97 1
5 115 1
5 120 1
6 7 1
6 8 1
6 10 1
6 11 1
6 13 1
6 14 1
6 15 1
6 20 1
6 21 1
6 22 1
6 26 1
6 36 1
6 45 1
6 47 1
6 51 1
6 74 1
6 85 1
6 87 1
6 89 1
6 91 1
6 94 1
6 103 1
6 112 1
6 119 1
6 143 1
6 156 1
6 192 1
7 8 1
7 9 1
7 10 1
7 11 1
7 12 1
7 13 1
7 16 1
7 24 1
7 27 1
7 30 1
7 32 1
7 40 1
7 46 1
7 49 1
7 53 1
7 55 1
7 66 1
7 77 1
7 80 1
7 86 1
7 102 1
7 105 1
7 108 1
7 111 1
7 118 1
7 133 1
7 135 1
7 148 1
7 159 1
7 172 1
7 189 1
7 193 1
8 9 1
8 10 1
8 12 1
8 13 1
8 15 1
8 16 1
8 17 1
8 18 1
8 19 1
8 23 1
8 25 1
8 26 1
8 27 1
8 30 1
8 35 1
8 37 1
8 41 1
8 42 1
8 47 1
8 54 1
8 63 1
8 68 1
8 76 1
8 78 1
8 99 1
8 109 1
8 111 1
8 112 1
8 120 1
8 123 1
8 130 1
8 133 1
8 136 1
8 145 1
8 147 1
8 154 1
8 158 1
8 161 1
8 170 1
8 177 1
8 182 1
9 19 1
9 23 1
9 44 1
9 57 1
9 58 1
9 63 1
9 65 1
9 71 1
9 76 1
9 87 1
9 101 1
9 104 1
9 113 1
9 116 1
9 128 1
9 129 1
9 137 1
9 165 1
9 167 1
9 198 1
10 18 1
10 24 1
10 29 1
10 51 1
10 80 1
10 86 1
10 136 1
10 144 1
10 155 1
11 16 1
11 18 1
11 26 1
11 32 1
11 33 1
11 34 1
11 40 1
11 41 1
11 46 1
11 53 1
11 54 1
11 55 1
11 73 1
11 105 1
11 109 1
11 121 1
11 131 1
11 162 1
11 182 1
12 14 1
12 35 1
12 41 1
12 53 1
12 60 1
12 81 1
12 108 1
12 118 1
13 14 1
13 15 1
13 20 1
13 23 1
13 29 1
13 33 1
13 35 1
13 39 1
13 40 1
13 41 1
13 43 1
13 50 1
13 52 1
13 54 1
13 69 1
13 73 1
13 101 1
13 108 1
13 110 1
13 117 1
13 129 1
13 183 1
14 18 1
14 30 1
14 32 1
15 17 1
15 24 1
15 27 1
15 48 1
15 49 1
15 50 1
15 52 1
15 62 1
15 65 1
15 96 1
15 117 1
15 134 1
15 138 1
15 140 1
15 141 1
15 160 1
15 187 1
16 21 1
16 22 1
16 27 1
16 28 1
16 66 1
16 73 1
16 83 1
16 94 1
16 151 1
16 154 1
16 195 1
17 32 1
17 56 1
17 125 1
17 131 1
18 24 1
18 25 1
18 29 1
18 30 1
18 33 1
18 34 1
18 36 1
18 42 1
18 61 1
18 72 1
18 94 1
18 97 1
18 124 1
18 134 1
18 135 1
18 150 1
18 152 1
18 157 1
18 175 1
18 193 1
19 20 1
19 42 1
19 57 1
19 61 1
19 115 1
19 117 1
19 125 1
19 169 1
19 192 1
19 200 1
20 21 1
20 37 1
20 43 1
20 68 1
20 69 1
20 95 1
20 115 1
20 141 1
20 144 1
20 184 1
20 190 1
21 22 1
21 23 1
21 28 1
21 39 1
21 45 1
21 49 1
21 65 1
21 95 1
21 166 1
21 179 1
22 25 1
22 26 1
22 28 1
22 29 1
22 44 1
22 46 1
22 47 1
22 52 1
22 72 1
22 73 1
22 76 1
22 82 1
22 84 1
22 120 1
22 123 1
22 135 1
22 138 1
22 159 1
22 181 1
23 43 1
23 74 1
23 92 1
23 93 1
23 105 1
25 48 1
25 68 1
25 93 1
25 129 1
26 62 1
26 90 1
26 98 1
27 31 1
27 38 1
27 53 1
27 56 1
27 58 1
27 63 1
27 74 1
27 79 1
27 87 1
27 94 1
27 114 1
27 132 1
27 152 1
27 158 1
27 164 1
27 180 1
27 191 1
27 195 1
28 34 1
28 36 1
28 38 1
28 48 1
28 67 1
28 71 1
28 91 1
28 128 1
28 141 1
29 89 1
29 128 1
30 43 1
30 75 1
30 99 1
30 151 1
30 164 1
30 175 1
30 194 1
31 44 1
31 64 1
31 84 1
31 86 1
31 157 1
32 45 1
32 70 1
32 81 1
32 186 1
33 40 1
33 49 1
33 52 1
33 56 1
33 72 1
33 82 1
33 113 1
33 156 1
33 162 1
33 172 1
33 184 1
33 187 1
34 45 1
34 64 1
34 134 1
34 178 1
34 193 1
35 77 1
35 101 1
35 116 1
35 142 1
36 80 1
36 179 1
36 181 1
37 54 1
37 63 1
37 74 1
37 81 1
37 92 1
37 119 1
37 143 1
37 168 1
38 42 1
38 58 1
38 95 1
38 149 1
38 150 1
38 179 1
39 83 1
39 91 1
39 157 1
39 182 1
40 44 1
40 66 1
40 88 1
40 89 1
40 113 1
40 121 1
40 159 1
41 60 1
41 67 1
41 69 1
41 77 1
41 111 1
42 60 1
42 92 1
43 59 1
43 157 1
44 51 1
44 55 1
44 78 1
44 84 1
44 115 1
44 139 1
44 158 1
44 160 1
45 46 1
45 48 1
45 51 1
45 59 1
45 65 1
45 67 1
45 85 1
45 92 1
45 161 1
45 164 1
46 127 1
46 128 1
47 58 1
47 61 1
47 109 1
47 146 1
47 147 1
48 100 1
48 144 1
48 170 1
49 59 1
49 62 1
49 79 1
49 84 1
49 88 1
49 96 1
49 139 1
49 168 1
50 64 1
50 82 1
50 99 1
51 119 1
51 146 1
51 183 1
53 89 1
53 90 1
53 122 1
53 142 1
53 173 1
53 174 1
53 177 1
53 193 1
53 199 1
54 71 1
54 97 1
54 100 1
54 109 1
54 160 1
54 173 1
55 103 1
55 126 1
55 137 1
56 57 1
56 75 1
56 78 1
56 87 1
56 114 1
56 146 1
56 150 1
56 160 1
56 166 1
56 169 1
56 174 1
57 107 1
57 146 1
57 200 1
58 86 1
58 149 1
59 75 1
59 90 1
59 131 1
60 96 1
60 98 1
60 122 1
60 124 1
60 142 1
60 151 1
60 153 1
61 100 1
61 132 1
61 143 1
62 67 1
62 70 1
62 140 1
62 156 1
62 158 1
63 176 1
63 186 1
64 114 1
64 132 1
64 148 1
64 163 1
65 69 1
65 77 1
65 127 1
65 197 1
66 68 1
66 79 1
66 81 1
66 119 1
66 140 1
66 185 1
66 195 1
67 93 1
67 105 1
68 168 1
69 180 1
69 188 1
70 124 1
70 183 1
70 196 1
72 85 1
72 161 1
72 170 1
72 196 1
73 76 1
73 83 1
73 85 1
73 112 1
74 104 1
74 127 1
74 140 1
74 176 1
75 90 1
75 165 1
75 171 1
75 199 1
76 101 1
76 138 1
76 152 1
77 97 1
77 98 1
77 103 1
77 107 1
77 165 1
78 82 1
78 88 1
78 110 1
78 145 1
78 199 1
79 118 1
79 125 1
79 190 1
81 118 1
81 162 1
81 177 1
81 189 1
82 83 1
82 136 1
82 149 1
83 144 1
84 88 1
84 137 1
84 159 1
84 161 1
84 181 1
84 191 1
85 169 1
86 130 1
86 176 1
87 102 1
87 133 1
87 139 1
87 145 1
87 147 1
87 173 1
88 110 1
88 121 1
88 145 1
88 197 1
89 96 1
89 122 1
89 138 1
89 142 1
89 143 1
89 153 1
89 171 1
90 163 1
90 167 1
91 98 1
91 169 1
92 108 1
92 154 1
93 134 1
93 183 1
94 102 1
94 106 1
95 111 1
95 114 1
95 136 1
97 104 1
97 174 1
98 188 1
99 107 1
99 149 1
99 195 1
100 106 1
100 120 1
101 106 1
101 122 1
101 197 1
102 106 1
102 110 1
102 139 1
102 168 1
102 191 1
104 117 1
105 107 1
105 112 1
105 124 1
105 126 1
105 129 1
105 130 1
105 133 1
105 135 1
106 162 1
107 137 1
109 132 1
110 172 1
112 165 1
114 176 1
114 186 1
114 194 1
114 199 1
117 154 1
120 123 1
120 178 1
121 123 1
121 126 1
125 192 1
127 147 1
129 174 1
130 172 1
131 171 1
131 185 1
132 148 1
134 166 1
135 150 1
135 175 1
136 141 1
136 155 1
137 153 1
138 156 1
139 189 1
141 190 1
141 198 1
142 190 1
146 151 1
146 192 1
147 184 1
149 189 1
150 167 1
150 196 1
151 187 1
153 180 1
156 198 1
158 180 1
159 163 1
159 186 1
160 194 1
162 171 1
165 198 1
169 173 1
169 187 1
171 184 1
172 188 1
174 178 1
176 185 1
179 197 1
187 200 1
