200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 14 1
1 15 1
1 16 1
1 18 1
1 22 1
1 30 1
1 32 1
1 38 1
1 39 1
1 42 1
1 47 1
1 49 1
1 62 1
1 63 1
1 66 1
1 67 1
1 69 1
1 70 1
1 76 1
1 86 1
1 91 1
1 100 1
1 101 1
1 102 1
1 103 1
1 107 1
1 113 1
1 117 1
1 123 1
1 125 1
1 134 1
1 141 1
1 155 1
1 161 1
1 187 1
1 197 1
2 6 1
2 8 1
2 9 1
2 12 1
2 19 1
2 21 1
2 29 1
2 30 1
2 31 1
2 41 1
2 42 1
2 61 1
2 75 1
2 90 1
2 92 1
2 130 1
3 7 1
3 8 1
3 10 1
3 19 1
3 28 1
3 55 1
3 93 1
3 95 1
3 133 1
4 6 1
4 7 1
4 8 1
4 9 1
4 13 1
4 15 1
4 16 1
4 17 1
4 34 1
4 39 1
4 43 1
4 45 1
4 49 1
4 58 1
4 60 1
4 61 1
4 65 1
4 74 1
4 95 1
4 96 1
4 108 1
4 112 1
4 122 1
4 131 1
4 134 1
4 137 1
4 152 1
4 157 1
4 168 1
4 174 1
4 176 1
4 196 1
5 6 1
5 11 1
5 42 1
5 46 1
5 59 1
5 63 1
5 144 1
5 153 1
6 7 1
6 12 1
6 17 1
6 18 1
6 32 1
6 33 1
6 41 1
6 44 1
6 65 1
6 69 1
6 82 1
6 83 1
6 91 1
6 107 1
6 115 1
6 119 1
6 125 1
6 134 1
6 135 1
6 139 1
6 156 1
6 157 1
6 162 1
6 189 1
6 199 1
7 9 1
7 11 1
7 13 1
7 14 1
7 15 1
7 16 1
7 17 1
7 18 1
7 20 1
7 22 1
7 24 1
7 33 1
7 44 1
7 48 1
7 51 1
7 56 1
7 60 1
7 70 1
7 74 1
7 80 1
7 88 1
7 101 1
7 102 1
7 111 1
7 116 1
7 120 1
7 131 1
7 136 1
7 141 1
7 145 1
7 146 1
7 165 1
7 168 1
7 169 1
7 170 1
7 172 1
7 185 1
7 190 1
8 10 1
8 16 1
8 17 1
8 20 1
8 21 1
8 23 1
8 24 1
8 25 1
8 26 1
8 27 1
8 29 1
8 31 1
8 35 1
8 36 1
8 40 1
8 47 1
8 48 1
8 52 1
8 84 1
8 88 1
8 110 1
8 112 1
8 118 1
8 133 1
8 146 1
8 148 1
8 149 1
8 167 1
8 170 1
8 173 1
8 183 1
8 184 1
8 186 1
8 188 1
8 195 1
9 10 1
9 14 1
9 26 1
9 33 1
9 54 1
9 57 1
9 69 1
9 78 1
9 80 1
9 81 1
9 83 1
9 86 1
9 96 1
9 109 1
9 114 1
9 120 1
9 127 1
9 132 1
9 155 1
9 160 1
9 185 1
9 188 1
10 11 1
10 13 1
10 14 1
10 22 1
10 23 1
10 32 1
10 54 1
10 79 1
10 97 1
10 106 1
10 110 1
10 126 1
10 152 1
10 158 1
10 160 1
10 165 1
10 171 1
11 12 1
11 13 1
11 15 1
11 19 1
11 20 1
11 21 1
11 45 1
11 51 1
11 53 1
11 57 1
11 68 1
11 84 1
11 104 1
11 106 1
11 162 1
11 186 1
11 192 1
12 22 1
12 23 1
12 26 1
12 32 1
12 40 1
12 43 1
12 73 1
12 75 1
12 85 1
12 93 1
12 111 1
12 126 1
12 137 1
12 147 1
12 182 1
12 198 1
13 34 1
13 46 1
13 49 1
13 50 1
13 56 1
13 73 1
13 117 1
13 120 1
13 121 1
13 128 1
13 139 1
13 171 1
13 187 1
13 191 1
14 30 1
14 34 1
14 37 1
14 52 1
14 67 1
14 115 1
15 36 1
15 40 1
15 60 1
15 84 1
15 93 1
15 130 1
15 150 1
15 160 1
16 18 1
16 19 1
16 20 1
16 28 1
16 31 1
16 36 1
16 38 1
16 40 1
16 59 1
16 69 1
16 76 1
16 77 1
16 91 1
16 94 1
16 151 1
16 161 1
16 188 1
17 64 1
17 115 1
17 170 1
18 25 1
18 27 1
18 31 1
18 34 1
18 38 1
18 39 1
18 48 1
18 55 1
18 63 1
18 140 1
18 188 1
18 193 1
19 117 1
19 135 1
19 143 1
19 154 1
20 21 1
20 24 1
20 25 1
20 27 1
20 39 1
20 49 1
20 81 1
20 89 1
20 100 1
20 108 1
20 119 1
20 129 1
20 147 1
20 155 1
20 166 1
21 23 1
21 24 1
21 25 1
21 27 1
21 29 1
21 42 1
21 46 1
21 57 1
21 71 1
21 85 1
21 168 1
21 190 1
22 44 1
22 51 1
22 90 1
22 98 1
22 105 1
22 106 1
22 154 1
22 195 1
23 29 1
23 30 1
23 58 1
23 61 1
23 82 1
23 179 1
23 185 1
23 193 1
23 194 1
24 59 1
24 114 1
25 26 1
25 33 1
25 35 1
25 37 1
25 45 1
25 50 1
25 52 1
25 63 1
25 108 1
25 121 1
25 137 1
25 144 1
25 145 1
25 166 1
25 170 1
25 177 1
25 180 1
25 186 1
26 28 1
26 36 1
26 55 1
26 56 1
26 77 1
26 82 1
26 87 1
26 128 1
26 147 1
26 169 1
27 28 1
27 37 1
27 41 1
27 53 1
27 57 1
27 60 1
27 99 1
27 113 1
27 177 1
27 198 1
28 38 1
28 46 1
28 47 1
28 55 1
28 104 1
28 130 1
28 159 1
28 174 1
28 197 1
29 70 1
29 95 1
29 107 1
29 140 1
29 160 1
29 166 1
30 37 1
30 50 1
30 90 1
30 98 1
30 99 1
30 109 1
30 133 1
30 164 1
30 181 1
31 43 1
31 48 1
31 58 1
31 66 1
31 68 1
31 70 1
31 81 1
31 89 1
31 109 1
31 116 1
31 118 1
31 173 1
31 190 1
31 194 1
32 62 1
32 88 1
32 109 1
33 35 1
33 83 1
33 94 1
33 96 1
34 35 1
34 41 1
34 43 1
34 45 1
34 54 1
34 66 1
34 80 1
34 81 1
34 92 1
34 104 1
34 106 1
34 119 1
34 125 1
34 127 1
34 139 1
34 153 1
34 175 1
35 67 1
35 68 1
35 79 1
36 192 1
36 200 1
37 58 1
37 59 1
37 72 1
37 101 1
37 119 1
37 136 1
37 146 1
37 161 1
37 174 1
37 177 1
37 197 1
38 44 1
38 62 1
38 72 1
38 103 1
38 138 1
38 163 1
39 47 1
39 64 1
39 65 1
39 85 1
39 111 1
39 113 1
39 124 1
39 127 1
39 139 1
39 152 1
39 163 1
40 89 1
40 97 1
40 124 1
40 184 1
41 51 1
41 67 1
41 72 1
41 73 1
41 79 1
41 151 1
41 156 1
41 169 1
42 54 1
42 66 1
42 76 1
42 78 1
42 101 1
42 105 1
42 135 1
42 138 1
42 140 1
42 142 1
43 65 1
43 86 1
43 126 1
43 138 1
43 148 1
43 163 1
43 167 1
43 196 1
44 53 1
44 87 1
44 96 1
44 97 1
44 141 1
45 94 1
45 112 1
46 118 1
46 128 1
46 133 1
46 193 1
47 95 1
47 155 1
48 52 1
48 53 1
48 64 1
48 79 1
48 89 1
48 125 1
48 183 1
49 50 1
49 94 1
49 131 1
49 198 1
50 83 1
50 129 1
51 76 1
51 82 1
51 102 1
51 129 1
51 130 1
51 161 1
52 56 1
52 68 1
52 123 1
53 107 1
53 111 1
53 114 1
53 124 1
53 199 1
54 159 1
54 178 1
55 87 1
55 100 1
55 149 1
55 166 1
56 98 1
56 110 1
56 132 1
57 74 1
57 90 1
57 124 1
57 156 1
58 71 1
58 72 1
58 73 1
58 74 1
58 77 1
58 121 1
58 167 1
58 172 1
58 176 1
58 179 1
58 181 1
58 192 1
59 61 1
59 97 1
59 131 1
59 148 1
59 158 1
60 62 1
60 75 1
60 98 1
60 178 1
61 84 1
61 92 1
61 191 1
62 64 1
62 93 1
62 144 1
62 179 1
62 195 1
63 71 1
63 75 1
63 92 1
63 112 1
63 113 1
63 145 1
63 159 1
64 189 1
65 71 1
65 110 1
65 153 1
66 100 1
66 126 1
66 178 1
67 77 1
67 86 1
67 103 1
67 180 1
67 189 1
68 78 1
69 99 1
69 149 1
69 180 1
71 115 1
71 123 1
71 129 1
71 140 1
72 122 1
73 80 1
73 153 1
73 162 1
74 88 1
74 171 1
75 134 1
76 78 1
76 143 1
76 168 1
77 85 1
79 135 1
79 142 1
79 162 1
81 152 1
81 157 1
81 186 1
82 183 1
83 102 1
83 175 1
84 87 1
84 105 1
84 122 1
84 169 1
85 103 1
85 123 1
86 105 1
86 108 1
86 122 1
89 127 1
89 172 1
89 173 1
90 91 1
90 120 1
90 121 1
90 142 1
90 143 1
90 191 1
91 99 1
91 114 1
91 150 1
91 175 1
91 182 1
93 158 1
95 132 1
95 150 1
96 198 1
98 136 1
98 142 1
98 144 1
98 191 1
99 116 1
100 104 1
100 116 1
100 197 1
101 143 1
102 118 1
102 165 1
105 150 1
105 192 1
107 193 1
108 175 1
109 146 1
110 136 1
110 157 1
110 164 1
111 117 1
111 154 1
111 178 1
113 163 1
115 132 1
115 154 1
115 182 1
115 199 1
120 176 1
121 181 1
121 196 1
122 174 1
122 184 1
123 137 1
125 128 1
125 141 1
126 145 1
126 164 1
129 147 1
131 196 1
133 151 1
134 138 1
134 151 1
134 165 1
137 149 1
139 182 1
139 187 1
140 173 1
142 172 1
145 177 1
145 183 1
146 148 1
147 156 1
148 164 1
149 167 1
152 176 1
152 180 1
153 179 1
153 200 1
156 159 1
157 158 1
160 194 1
164 187 1
166 189 1
167 171 1
168 200 1
170 185 1
170 194 1
170 195 1
172 181 1
177 184 1
189 190 1
196 200 1
197 199 1
