200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 7 1
1 8 1
1 9 1
1 10 1
1 12 1
1 13 1
1 15 1
1 19 1
1 20 1
1 35 1
1 38 1
1 40 1
1 55 1
1 60 1
1 63 1
1 69 1
1 70 1
1 73 1
1 75 1
1 83 1
1 99 1
1 106 1
1 112 1
1 132 1
1 141 1
1 145 1
1 198 1
2 6 1
2 7 1
2 10 1
2 12 1
2 13 1
2 15 1
2 17 1
2 28 1
2 33 1
2 50 1
2 72 1
2 158 1
3 6 1
3 11 1
3 23 1
3 28 1
3 29 1
3 37 1
3 39 1
3 53 1
3 65 1
3 68 1
3 79 1
3 111 1
3 131 1
3 163 1
3 179 1
4 6 1
4 8 1
4 11 1
4 14 1
4 15 1
4 16 1
4 22 1
4 41 1
4 47 1
4 48 1
4 49 1
4 71 1
4 73 1
4 79 1
4 80 1
4 82 1
4 122 1
4 123 1
4 177 1
4 198 1
5 6 1
5 7 1
5 20 1
5 30 1
5 75 1
5 101 1
5 105 1
5 119 1
5 163 1
6 7 1
6 8 1
6 9 1
6 10 1
6 13 1
6 18 1
6 19 1
6 23 1
6 26 1
6 27 1
6 41 1
6 47 1
6 57 1
6 61 1
6 64 1
6 77 1
6 83 1
6 104 1
6 124 1
6 125 1
6 127 1
6 161 1
6 171 1
6 174 1
7 8 1
7 9 1
7 10 1
7 21 1
7 34 1
7 42 1
7 46 1
7 55 1
7 58 1
7 69 1
7 88 1
7 97 1
7 98 1
7 101 1
7 115 1
7 117 1
7 119 1
7 140 1
7 146 1
7 152 1
7 160 1
7 178 1
7 181 1
7 182 1
7 189 1
8 9 1
8 11 1
8 12 1
8 20 1
8 21 1
8 45 1
8 49 1
8 59 1
8 143 1
8 157 1
8 158 1
8 166 1
8 180 1
8 184 1
8 199 1
9 11 1
9 12 1
9 16 1
9 22 1
9 24 1
9 25 1
9 36 1
9 39 1
9 44 1
9 45 1
9 57 1
9 81 1
9 88 1
9 118 1
9 131 1
9 156 1
9 164 1
9 194 1
10 14 1
10 17 1
10 18 1
10 22 1
10 24 1
10 40 1
10 41 1
10 42 1
10 44 1
10 84 1
10 106 1
10 109 1
10 114 1
10 122 1
10 125 1
10 135 1
10 139 1
10 151 1
10 190 1
11 14 1
11 15 1
11 19 1
11 29 1
11 34 1
11 58 1
11 65 1
11 74 1
11 110 1
11 114 1
11 121 1
11 122 1
11 123 1
11 126 1
11 154 1
11 169 1
11 176 1
11 200 1
12 13 1
12 27 1
12 35 1
12 39 1
12 45 1
12 47 1
12 50 1
12 92 1
12 93 1
12 95 1
12 99 1
12 113 1
12 123 1
12 140 1
12 185 1
13 14 1
13 16 1
13 17 1
13 19 1
13 21 1
13 22 1
13 24 1
13 26 1
13 32 1
13 42 1
13 43 1
13 51 1
13 54 1
13 65 1
13 70 1
13 72 1
13 76 1
13 90 1
13 151 1
13 153 1
13 156 1
13 175 1
14 16 1
14 17 1
14 18 1
14 20 1
14 25 1
14 36 1
14 37 1
14 43 1
14 62 1
14 97 1
14 107 1
14 129 1
14 142 1
14 143 1
14 151 1
14 155 1
14 166 1
14 188 1
14 191 1
15 31 1
15 39 1
15 56 1
15 58 1
15 60 1
16 24 1
16 33 1
16 62 1
16 67 1
16 85 1
16 87 1
16 94 1
16 108 1
16 121 1
16 129 1
16 149 1
16 153 1
16 177 1
17 18 1
17 26 1
17 27 1
17 33 1
17 35 1
17 43 1
17 69 1
17 77 1
17 86 1
17 111 1
17 124 1
17 156 1
17 162 1
18 23 1
18 27 1
18 30 1
18 31 1
18 34 1
18 61 1
18 71 1
18 84 1
18 115 1
18 149 1
18 178 1
18 185 1
19 21 1
19 35 1
19 38 1
19 43 1
19 58 1
19 59 1
19 65 1
19 152 1
19 157 1
20 36 1
20 40 1
20 50 1
20 54 1
20 72 1
20 94 1
20 119 1
20 125 1
20 149 1
20 162 1
21 31 1
21 52 1
21 133 1
21 148 1
21 155 1
22 23 1
22 26 1
22 51 1
22 56 1
22 66 1
22 86 1
22 91 1
22 145 1
22 147 1
23 25 1
23 37 1
23 46 1
23 64 1
23 71 1
23 74 1
23 102 1
23 115 1
23 138 1
23 160 1
23 183 1
23 200 1
24 25 1
24 66 1
24 70 1
24 97 1
24 126 1
24 180 1
25 28 1
25 29 1
25 42 1
25 44 1
25 46 1
25 49 1
25 53 1
25 67 1
25 73 1
25 81 1
25 88 1
25 96 1
25 99 1
25 103 1
25 106 1
25 109 1
25 133 1
25 135 1
25 139 1
25 144 1
25 150 1
25 152 1
25 166 1
26 28 1
26 110 1
26 169 1
26 172 1
27 29 1
27 32 1
27 40 1
27 60 1
27 66 1
27 71 1
27 74 1
27 82 1
27 84 1
27 85 1
27 96 1
27 112 1
27 129 1
27 133 1
27 134 1
27 136 1
27 164 1
27 172 1
27 184 1
28 30 1
28 50 1
28 62 1
28 63 1
28 75 1
28 76 1
28 107 1
28 114 1
28 141 1
29 30 1
29 31 1
29 32 1
29 34 1
29 48 1
29 61 1
29 68 1
29 72 1
29 82 1
29 89 1
29 90 1
29 109 1
29 121 1
29 134 1
29 146 1
29 157 1
29 172 1
29 193 1
30 32 1
30 38 1
30 48 1
30 56 1
30 60 1
30 68 1
30 70 1
30 74 1
30 77 1
30 79 1
30 82 1
30 93 1
30 100 1
30 126 1
30 128 1
30 141 1
30 163 1
30 166 1
30 168 1
31 52 1
31 80 1
31 89 1
31 118 1
31 130 1
31 140 1
31 145 1
31 176 1
31 180 1
31 194 1
32 33 1
32 37 1
32 64 1
32 181 1
32 191 1
33 47 1
33 66 1
33 124 1
33 144 1
33 193 1
33 198 1
34 38 1
34 44 1
34 84 1
34 116 1
34 150 1
34 168 1
34 200 1
35 36 1
35 51 1
35 52 1
35 116 1
35 118 1
35 120 1
35 142 1
35 143 1
36 51 1
36 105 1
36 130 1
36 158 1
37 100 1
37 153 1
38 53 1
38 63 1
38 91 1
38 94 1
38 108 1
38 114 1
38 117 1
38 140 1
38 146 1
38 160 1
38 167 1
39 41 1
39 61 1
39 62 1
39 75 1
39 77 1
39 102 1
39 103 1
39 112 1
39 137 1
39 158 1
39 178 1
39 186 1
39 187 1
39 196 1
40 93 1
40 99 1
40 171 1
41 55 1
41 96 1
41 137 1
41 182 1
41 189 1
41 191 1
41 199 1
42 54 1
42 57 1
42 120 1
42 137 1
42 148 1
43 48 1
43 97 1
43 102 1
43 149 1
43 168 1
44 45 1
44 46 1
44 49 1
44 53 1
44 64 1
44 67 1
44 80 1
44 81 1
44 109 1
44 115 1
44 120 1
44 142 1
44 144 1
44 180 1
44 192 1
45 59 1
45 81 1
45 145 1
45 169 1
45 175 1
45 193 1
45 195 1
47 57 1
47 96 1
47 104 1
47 105 1
47 134 1
47 135 1
47 136 1
47 156 1
47 184 1
47 189 1
48 54 1
48 85 1
48 87 1
48 91 1
48 135 1
48 176 1
49 55 1
49 78 1
49 131 1
49 132 1
49 182 1
49 195 1
50 52 1
50 83 1
50 117 1
50 127 1
50 150 1
50 197 1
51 56 1
51 67 1
51 124 1
51 190 1
52 100 1
52 108 1
52 110 1
52 113 1
54 93 1
54 122 1
54 173 1
55 59 1
55 113 1
55 188 1
57 154 1
58 63 1
58 91 1
58 92 1
58 138 1
58 139 1
58 162 1
59 76 1
59 83 1
59 154 1
60 118 1
60 147 1
61 73 1
61 80 1
61 103 1
61 138 1
61 159 1
62 163 1
63 79 1
63 117 1
64 127 1
64 133 1
64 159 1
65 168 1
66 68 1
66 123 1
66 125 1
66 141 1
66 157 1
67 69 1
67 76 1
67 78 1
67 88 1
67 92 1
67 107 1
67 171 1
67 190 1
68 90 1
68 98 1
68 101 1
68 132 1
68 136 1
69 98 1
69 185 1
71 102 1
71 200 1
72 143 1
72 148 1
72 155 1
72 181 1
72 189 1
73 170 1
74 78 1
74 173 1
75 89 1
76 90 1
76 94 1
76 95 1
76 136 1
76 147 1
76 160 1
76 177 1
77 78 1
77 85 1
77 86 1
78 87 1
78 92 1
78 107 1
79 86 1
79 89 1
79 128 1
79 138 1
79 147 1
79 192 1
80 98 1
80 100 1
80 104 1
80 139 1
80 150 1
80 151 1
80 188 1
81 95 1
82 146 1
82 197 1
83 112 1
83 154 1
83 159 1
84 111 1
85 87 1
85 111 1
85 130 1
87 170 1
88 95 1
88 179 1
88 196 1
89 104 1
89 165 1
90 103 1
90 170 1
90 179 1
91 152 1
91 181 1
92 106 1
92 121 1
92 130 1
92 131 1
93 174 1
95 179 1
96 129 1
97 101 1
97 110 1
97 164 1
98 196 1
99 144 1
99 167 1
99 174 1
100 105 1
101 183 1
101 192 1
102 128 1
102 175 1
103 108 1
103 116 1
103 159 1
104 120 1
104 197 1
105 167 1
107 113 1
108 183 1
108 199 1
109 132 1
110 116 1
110 119 1
112 161 1
115 186 1
115 196 1
119 127 1
119 148 1
119 169 1
119 199 1
121 194 1
122 128 1
122 153 1
122 155 1
122 182 1
124 126 1
124 198 1
126 164 1
126 173 1
126 176 1
128 195 1
129 161 1
129 167 1
130 134 1
130 161 1
130 184 1
131 137 1
131 178 1
133 142 1
133 177 1
133 187 1
133 188 1
136 186 1
138 185 1
138 186 1
139 165 1
140 162 1
140 165 1
140 197 1
141 165 1
146 191 1
149 190 1
155 173 1
156 183 1
158 187 1
162 172 1
164 170 1
169 171 1
170 187 1
172 174 1
173 175 1
173 192 1
173 193 1
179 194 1
190 195 1
