200 784 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 13 1
1 17 1
1 18 1
1 21 1
1 23 1
1 27 1
1 34 1
1 44 1
1 47 1
1 51 1
1 52 1
1 57 1
1 58 1
1 60 1
1 63 1
1 64 1
1 66 1
1 67 1
1 68 1
1 78 1
1 87 1
1 89 1
1 90 1
1 98 1
1 102 1
1 105 1
1 108 1
1 120 1
1 121 1
1 122 1
1 131 1
1 136 1
1 137 1
1 143 1
1 148 1
1 154 1
1 156 1
1 158 1
1 161 1
1 163 1
1 168 1
1 177 1
1 181 1
1 183 1
1 187 1
1 195 1
1 200 1
2 6 1
2 7 1
2 8 1
2 9 1
2 10 1
2 11 1
2 12 1
2 13 1
2 14 1
2 18 1
2 19 1
2 24 1
2 27 1
2 29 1
2 32 1
2 37 1
2 43 1
2 51 1
2 53 1
2 54 1
2 65 1
2 69 1
2 71 1
2 73 1
2 80 1
2 85 1
2 116 1
2 120 1
2 136 1
2 138 1
2 154 1
2 163 1
2 164 1
2 176 1
2 182 1
2 188 1
2 196 1
3 10 1
3 12 1
3 14 1
3 16 1
3 34 1
3 55 1
3 66 1
3 81 1
3 86 1
3 91 1
3 96 1
3 138 1
4 6 1
4 11 1
4 15 1
4 56 1
4 64 1
4 103 1
4 162 1
5 6 1
5 7 1
5 9 1
5 17 1
5 18 1
5 40 1
5 41 1
5 46 1
5 70 1
5 77 1
5 79 1
5 117 1
5 122 1
5 133 1
5 142 1
5 147 1
5 158 1
5 166 1
5 181 1
5 190 1
6 7 1
6 8 1
6 10 1
6 11 1
6 14 1
6 15 1
6 16 1
6 20 1
6 22 1
6 25 1
6 29 1
6 38 1
6 39 1
6 40 1
6 42 1
6 45 1
6 47 1
6 48 1
6 78 1
6 83 1
6 86 1
6 90 1
6 94 1
6 104 1
6 114 1
6 115 1
6 118 1
6 121 1
6 125 1
6 141 1
6 142 1
6 155 1
6 158 1
6 174 1
6 180 1
6 188 1
6 197 1
7 8 1
7 9 1
7 12 1
7 31 1
7 42 1
7 53 1
7 113 1
7 135 1
7 147 1
8 21 1
8 27 1
8 28 1
8 31 1
8 48 1
8 49 1
8 90 1
8 118 1
8 144 1
8 152 1
8 157 1
8 171 1
8 180 1
9 36 1
9 63 1
9 73 1
10 13 1
10 17 1
10 18 1
10 20 1
10 30 1
10 35 1
10 38 1
10 41 1
10 55 1
10 58 1
10 59 1
10 66 1
10 123 1
10 130 1
10 149 1
10 150 1
10 173 1
10 181 1
10 190 1
10 193 1
10 197 1
11 22 1
11 25 1
11 26 1
11 45 1
11 98 1
11 118 1
11 159 1
12 13 1
12 15 1
12 19 1
12 21 1
12 22 1
12 23 1
12 25 1
12 26 1
12 31 1
12 32 1
12 33 1
12 34 1
12 44 1
12 49 1
12 50 1
12 75 1
12 76 1
12 88 1
12 97 1
12 126 1
12 127 1
12 132 1
12 160 1
13 14 1
13 15 1
13 16 1
13 19 1
13 20 1
13 21 1
13 22 1
13 23 1
13 24 1
13 27 1
13 28 1
13 29 1
13 30 1
13 32 1
13 33 1
13 35 1
13 36 1
13 39 1
13 41 1
13 50 1
13 51 1
13 53 1
13 54 1
13 56 1
13 61 1
13 65 1
13 73 1
13 81 1
13 82 1
13 85 1
13 94 1
13 96 1
13 102 1
13 109 1
13 112 1
13 113 1
13 115 1
13 116 1
13 119 1
13 120 1
13 121 1
13 123 1
13 124 1
13 125 1
13 126 1
13 144 1
13 146 1
13 153 1
13 165 1
13 168 1
13 170 1
13 175 1
13 177 1
13 178 1
13 187 1
14 16 1
14 23 1
14 33 1
14 36 1
14 37 1
14 55 1
14 61 1
14 68 1
14 75 1
14 77 1
14 82 1
14 118 1
14 123 1
14 150 1
14 151 1
14 162 1
14 166 1
14 174 1
14 189 1
15 17 1
15 30 1
15 44 1
15 46 1
15 60 1
15 79 1
15 83 1
15 97 1
15 107 1
15 110 1
15 137 1
15 157 1
16 26 1
16 28 1
16 72 1
16 101 1
16 114 1
16 119 1
16 153 1
17 38 1
17 42 1
17 43 1
17 72 1
17 116 1
17 129 1
17 169 1
17 186 1
17 190 1
17 195 1
17 197 1
17 200 1
18 19 1
18 20 1
18 30 1
18 38 1
18 50 1
18 55 1
18 56 1
18 69 1
18 75 1
18 106 1
18 110 1
18 140 1
18 174 1
18 187 1
19 24 1
19 34 1
19 35 1
19 39 1
19 66 1
19 72 1
19 99 1
19 142 1
19 156 1
19 189 1
19 194 1
20 25 1
20 28 1
20 43 1
20 46 1
20 47 1
20 52 1
20 54 1
20 63 1
20 65 1
20 67 1
20 71 1
20 139 1
20 141 1
20 192 1
21 32 1
21 57 1
21 69 1
21 175 1
22 24 1
22 31 1
22 95 1
22 156 1
22 181 1
22 184 1
23 26 1
23 124 1
23 126 1
23 189 1
24 29 1
25 53 1
25 99 1
25 115 1
25 145 1
26 60 1
26 74 1
26 123 1
27 36 1
27 40 1
27 52 1
27 114 1
27 168 1
27 184 1
28 41 1
28 47 1
28 57 1
28 71 1
28 82 1
28 93 1
28 98 1
28 133 1
28 136 1
28 142 1
28 190 1
28 191 1
29 33 1
29 37 1
29 40 1
29 43 1
29 58 1
29 81 1
29 84 1
29 86 1
29 87 1
29 133 1
29 164 1
29 165 1
29 185 1
30 39 1
30 93 1
30 140 1
30 144 1
30 173 1
30 198 1
30 199 1
31 42 1
31 48 1
31 71 1
31 84 1
31 89 1
31 91 1
31 102 1
31 109 1
31 119 1
31 156 1
31 196 1
32 37 1
32 48 1
32 49 1
32 51 1
32 68 1
32 100 1
32 111 1
32 117 1
32 170 1
32 177 1
32 191 1
33 35 1
33 46 1
33 74 1
33 80 1
33 105 1
33 107 1
33 111 1
33 113 1
33 137 1
33 139 1
33 193 1
34 49 1
34 59 1
34 63 1
34 73 1
34 97 1
34 174 1
35 60 1
35 105 1
35 111 1
35 180 1
36 52 1
36 62 1
36 94 1
36 98 1
36 101 1
36 108 1
36 171 1
36 198 1
37 44 1
37 113 1
38 54 1
38 61 1
38 106 1
38 121 1
38 132 1
38 138 1
38 198 1
39 45 1
39 155 1
39 167 1
40 65 1
40 80 1
41 57 1
41 76 1
41 95 1
41 105 1
41 159 1
42 45 1
42 50 1
42 62 1
42 79 1
42 134 1
42 157 1
42 185 1
43 67 1
43 79 1
43 144 1
44 74 1
45 56 1
45 64 1
45 77 1
46 62 1
46 72 1
46 148 1
46 154 1
46 160 1
46 169 1
46 199 1
47 96 1
47 101 1
47 109 1
48 68 1
48 86 1
48 193 1
49 59 1
49 64 1
49 69 1
49 70 1
49 149 1
49 173 1
50 107 1
50 112 1
50 120 1
50 146 1
51 93 1
51 130 1
51 166 1
51 182 1
52 61 1
52 90 1
52 122 1
52 125 1
52 136 1
53 62 1
53 76 1
53 81 1
53 92 1
53 106 1
53 147 1
53 166 1
53 169 1
53 175 1
54 67 1
54 74 1
54 78 1
54 103 1
54 124 1
54 143 1
54 159 1
55 58 1
55 70 1
55 85 1
55 128 1
55 151 1
55 152 1
55 172 1
55 193 1
56 139 1
57 77 1
57 100 1
57 112 1
57 119 1
57 167 1
58 59 1
58 89 1
58 117 1
58 165 1
59 78 1
59 80 1
59 88 1
59 92 1
59 103 1
59 108 1
59 143 1
59 151 1
59 164 1
60 127 1
61 187 1
62 95 1
62 130 1
62 160 1
62 171 1
62 192 1
63 134 1
63 152 1
64 70 1
64 89 1
64 99 1
65 84 1
65 88 1
65 151 1
65 168 1
65 188 1
66 200 1
67 101 1
68 87 1
68 128 1
68 170 1
69 100 1
69 114 1
69 192 1
70 83 1
70 87 1
70 196 1
71 83 1
71 84 1
71 97 1
71 128 1
71 148 1
71 177 1
72 103 1
72 104 1
72 106 1
72 140 1
72 143 1
72 173 1
72 185 1
73 96 1
73 129 1
73 155 1
73 162 1
73 163 1
74 75 1
74 159 1
75 76 1
77 82 1
77 91 1
77 92 1
77 124 1
78 149 1
78 172 1
79 85 1
79 164 1
80 88 1
80 107 1
80 132 1
80 171 1
80 180 1
81 91 1
81 117 1
81 129 1
81 135 1
81 150 1
83 115 1
83 116 1
83 133 1
83 140 1
83 141 1
83 162 1
84 99 1
84 130 1
84 131 1
85 94 1
85 108 1
85 185 1
86 126 1
86 128 1
87 129 1
88 102 1
88 135 1
89 93 1
89 112 1
89 131 1
89 176 1
89 184 1
90 92 1
90 110 1
90 122 1
91 109 1
91 131 1
92 163 1
93 95 1
93 153 1
94 127 1
94 161 1
94 172 1
94 195 1
95 111 1
96 110 1
96 145 1
96 146 1
97 104 1
97 161 1
98 100 1
99 147 1
99 154 1
101 186 1
102 160 1
103 104 1
103 192 1
107 155 1
109 125 1
109 127 1
109 132 1
113 145 1
113 194 1
114 137 1
114 167 1
115 175 1
115 178 1
115 197 1
116 165 1
119 134 1
120 134 1
120 146 1
121 179 1
122 161 1
123 184 1
123 189 1
126 152 1
126 158 1
126 179 1
129 138 1
129 179 1
131 135 1
131 167 1
131 169 1
132 196 1
133 186 1
134 194 1
134 199 1
135 139 1
136 157 1
137 149 1
137 176 1
137 178 1
138 148 1
138 183 1
139 191 1
140 141 1
143 145 1
143 150 1
143 178 1
143 198 1
145 179 1
149 182 1
151 153 1
152 170 1
155 182 1
155 188 1
163 176 1
163 186 1
169 183 1
170 172 1
170 191 1
177 183 1
177 200 1
191 195 1
191 199 1
192 194 1
